Sample_ID,Time,Treatment,Volume,particle_size,Dilution_factor,Injection,tech_N,tech_mean,tech_sd,tech_se
8,96,BPS,110.0,233.5,25.0,1,3,3851933.3333333335,3158416.5059738928,1823512.6199369843
8,96,BPS,110.0,233.5,25.0,2,3,4606158.333333333,2899893.790547911,1674254.4605941607
8,96,BPS,110.0,234.5,25.0,1,3,3666683.3333333335,3036115.9857552107,1752902.381666697
8,96,BPS,110.0,234.5,25.0,2,3,4548958.333333333,3003508.5792841236,1734076.4867630394
8,96,BPS,110.0,235.5,25.0,1,3,3506816.6666666665,2924122.8839103756,1688243.1341692002
8,96,BPS,110.0,235.5,25.0,2,3,4519891.666666667,3106407.156218955,1793485.0078555935
8,96,BPS,110.0,236.5,25.0,1,3,3370533.3333333335,2822873.824262844,1629786.9623265013
8,96,BPS,110.0,236.5,25.0,2,3,4515700.0,3210884.5514125857,1853805.0600948671
8,96,BPS,110.0,237.5,25.0,1,3,3256233.3333333335,2732681.793396065,1577714.5690268076
8,96,BPS,110.0,237.5,25.0,2,3,4533500.0,3319017.5610600496,1916235.682323115
8,96,BPS,110.0,238.5,25.0,1,3,3162583.3333333335,2653685.635269056,1532106.1158672327
8,96,BPS,110.0,238.5,25.0,2,3,4570750.0,3432430.2585777324,1981714.5337644706
8,96,BPS,110.0,239.5,25.0,1,3,3088441.6666666665,2586007.3327831714,1493032.0297087103
8,96,BPS,110.0,239.5,25.0,2,3,4625125.0,3552390.486348594,2050973.6035600265
8,96,BPS,110.0,240.5,25.0,1,3,3032875.0,2529701.3297027773,1460523.7436732529
8,96,BPS,110.0,240.5,25.0,2,3,4694483.333333333,3679617.833105543,2124428.3464584327
8,96,BPS,110.0,241.5,25.0,1,3,2995183.3333333335,2484789.108925209,1434593.6609174197
8,96,BPS,110.0,241.5,25.0,2,3,4776766.666666667,3814456.128854851,2202277.272806366
8,96,BPS,110.0,242.5,25.0,1,3,2974783.3333333335,2451330.453209712,1415276.2970333546
8,96,BPS,110.0,242.5,25.0,2,3,4870008.333333333,3956724.319144352,2284415.8507671305
8,96,BPS,110.0,243.5,25.0,1,3,2971300.0,2429339.548493582,1402579.8422757734
8,96,BPS,110.0,243.5,25.0,2,3,4972208.333333333,4105843.6223063017,2370509.9205890517
8,96,BPS,110.0,244.5,25.0,1,3,2984516.6666666665,2418935.599640539,1396573.1196048341
8,96,BPS,110.0,244.5,25.0,2,3,5081350.0,4260801.648677746,2459974.978827698
8,96,BPS,110.0,245.5,25.0,1,3,3014341.6666666665,2420209.479225576,1397308.5943261704
8,96,BPS,110.0,245.5,25.0,2,3,5195408.333333333,4420213.838883627,2552011.6497551715
8,96,BPS,110.0,246.5,25.0,1,3,3060841.6666666665,2433288.566468912,1404859.808866865
8,96,BPS,110.0,246.5,25.0,2,3,5312233.333333333,4582340.04292112,2645615.25729891
8,96,BPS,110.0,247.5,25.0,1,3,3124166.6666666665,2458324.6434733416,1419314.3946648247
8,96,BPS,110.0,247.5,25.0,2,3,5429691.666666667,4745179.170506455,2739630.471444907
8,96,BPS,110.0,248.5,25.0,1,3,3204600.0,2495437.3525746944,1440741.427254847
8,96,BPS,110.0,248.5,25.0,2,3,5545558.333333333,4906408.79388462,2832716.4379036324
8,96,BPS,110.0,249.5,25.0,1,3,3302475.0,2544726.1258581444,1469198.3137780733
8,96,BPS,110.0,249.5,25.0,2,3,5657575.0,5063606.004432513,2923474.289729317
8,96,BPS,110.0,250.5,25.0,1,3,3418166.6666666665,2606220.7989171473,1504702.2798224166
8,96,BPS,110.0,250.5,25.0,2,3,5763491.666666667,5214117.8674664935,3010372.3543682178
8,96,BPS,110.0,251.5,25.0,1,3,3552116.6666666665,2679838.9990507513,1547205.7674868086
8,96,BPS,110.0,251.5,25.0,2,3,5861083.333333333,5355303.481674342,3091885.906736822
8,96,BPS,110.0,252.5,25.0,1,3,3704741.6666666665,2765348.752229695,1596574.8465030103
8,96,BPS,110.0,252.5,25.0,2,3,5948200.0,5484498.86390042,3166476.8954431047
8,96,BPS,110.0,253.5,25.0,1,3,3876450.0,2862276.9029873754,1652536.3404350097
8,96,BPS,110.0,253.5,25.0,2,3,6022791.666666667,5599095.97442599,3232639.5680533955
8,96,BPS,110.0,254.5,25.0,1,3,4067558.3333333335,2969915.160439492,1714681.3173500914
8,96,BPS,110.0,254.5,25.0,2,3,6082991.666666667,5696700.368762459,3288991.4913976463
8,96,BPS,110.0,255.5,25.0,1,3,4278291.666666667,3087196.7215757947,1782393.8582431152
8,96,BPS,110.0,255.5,25.0,2,3,6127100.0,5775065.489401397,3334235.614893615
8,96,BPS,110.0,256.5,25.0,1,3,4508725.0,3212677.186261483,1854840.0383074367
8,96,BPS,110.0,256.5,25.0,2,3,6153708.333333333,5832257.465613836,3367255.4177553533
8,96,BPS,110.0,257.5,25.0,1,3,4758766.666666667,3344467.96500704,1930929.4798928946
8,96,BPS,110.0,257.5,25.0,2,3,6161658.333333333,5866707.114213077,3387144.931647613
8,96,BPS,110.0,258.5,25.0,1,3,5028083.333333333,3480184.2571850033,2009285.3177152595
8,96,BPS,110.0,258.5,25.0,2,3,6150141.666666667,5877211.033960609,3393209.3725413964
8,96,BPS,110.0,259.5,25.0,1,3,5316141.666666667,3616915.923851194,2088227.3822717308
8,96,BPS,110.0,259.5,25.0,2,3,6118666.666666667,5862947.955664738,3384974.580447803
8,96,BPS,110.0,260.5,25.0,1,3,5622083.333333333,3751180.148161154,2165744.8683196227
8,96,BPS,110.0,260.5,25.0,2,3,6067133.333333333,5823576.596169946,3362243.515445123
8,96,BPS,110.0,261.5,25.0,1,3,5944766.666666667,3879020.9146714243,2239553.769277735
8,96,BPS,110.0,261.5,25.0,2,3,5995766.666666667,5759184.431537015,3325066.681860598
8,96,BPS,110.0,262.5,25.0,1,3,6282766.666666667,3995918.615000603,2307044.688030435
8,96,BPS,110.0,262.5,25.0,2,3,5905216.666666667,5670262.781076229,3273727.743030277
8,96,BPS,110.0,263.5,25.0,1,3,6634325.0,4096934.8991807275,2365366.4668943654
8,96,BPS,110.0,263.5,25.0,2,3,5796391.666666667,5557689.308310454,3208733.4182253457
8,96,BPS,110.0,264.5,25.0,1,3,6997408.333333333,4176754.7760143084,2411450.494270916
8,96,BPS,110.0,264.5,25.0,2,3,5670608.333333333,5422751.196886442,3130826.8632707526
8,96,BPS,110.0,265.5,25.0,1,3,7369683.333333333,4229876.05213892,2442120.077341157
8,96,BPS,110.0,265.5,25.0,2,3,5529391.666666667,5266965.79074075,3040884.117096722
8,96,BPS,110.0,266.5,25.0,1,3,7748558.333333333,4250698.819924594,2454142.107927489
8,96,BPS,110.0,266.5,25.0,2,3,5374575.0,5092175.67548489,2939968.997002066
8,96,BPS,110.0,267.5,25.0,1,3,8131250.0,4233742.519332039,2444352.3832159173
8,96,BPS,110.0,267.5,25.0,2,3,5208166.666666667,4900308.176172018,2829194.244625039
8,96,BPS,110.0,268.5,25.0,1,3,8514816.666666666,4173902.2161771273,2409803.56808104
8,96,BPS,110.0,268.5,25.0,2,3,5032325.0,4693457.101180855,2709768.7207967276
8,96,BPS,110.0,269.5,25.0,1,3,8896133.333333334,4066582.062704297,2347842.2485840293
8,96,BPS,110.0,269.5,25.0,2,3,4849341.666666667,4473717.555088646,2582902.0347087844
8,96,BPS,110.0,270.5,25.0,1,3,9272050.0,3908043.225515808,2256309.808256245
8,96,BPS,110.0,270.5,25.0,2,3,4661583.333333333,4243118.887264217,2449765.8317655814
8,96,BPS,110.0,271.5,25.0,1,3,9639333.333333334,3695565.1041428475,2133635.5076846606
8,96,BPS,110.0,271.5,25.0,2,3,4471416.666666667,4003623.165438193,2311492.9122995622
8,96,BPS,110.0,272.5,25.0,1,3,9994775.0,3427755.4014070197,1979015.5037185366
8,96,BPS,110.0,272.5,25.0,2,3,4281191.666666667,3756998.488016509,2169104.088401349
8,96,BPS,110.0,273.5,25.0,1,3,10335141.666666666,3104781.147815951,1792546.2314664149
8,96,BPS,110.0,273.5,25.0,2,3,4093225.0,3504795.696524264,2023494.7388429258
8,96,BPS,110.0,274.5,25.0,1,3,10657283.333333334,2728640.277836808,1575381.1989307364
8,96,BPS,110.0,274.5,25.0,2,3,3909775.0,3248300.140458083,1875406.9605021733
8,96,BPS,110.0,275.5,25.0,1,3,10958133.333333334,2303813.2609780533,1330107.2063883087
8,96,BPS,110.0,275.5,25.0,2,3,3732958.3333333335,2988503.8415289572,1725413.4973809742
8,96,BPS,110.0,276.5,25.0,1,3,11234650.0,1838453.2114320996,1061431.4565128547
8,96,BPS,110.0,276.5,25.0,2,3,3564841.6666666665,2726144.2415678105,1573940.1117189238
8,96,BPS,110.0,277.5,25.0,1,3,11483958.333333334,1348764.883452017,778709.7685345364
8,96,BPS,110.0,277.5,25.0,2,3,3407325.0,2461669.515923086,1421245.5576740897
8,96,BPS,110.0,278.5,25.0,1,3,11703275.0,878372.8233927778,507128.78603467194
8,96,BPS,110.0,278.5,25.0,2,3,3262191.6666666665,2195275.0093002776,1267442.6175647734
8,96,BPS,110.0,279.5,25.0,1,3,11889950.0,600062.7534891664,346446.3922576383
8,96,BPS,110.0,279.5,25.0,2,3,3131100.0,1927097.5189387796,1112610.2713139644
8,96,BPS,110.0,280.5,25.0,1,3,12041583.333333334,820294.1493503007,473597.0479420712
8,96,BPS,110.0,280.5,25.0,2,3,3015558.3333333335,1657306.4917836813,956846.3491610228
8,96,BPS,110.0,281.5,25.0,1,3,12155933.333333334,1324281.6168902041,764574.3479944323
8,96,BPS,110.0,281.5,25.0,2,3,2916925.0,1386689.5491150857,800605.5844640356
8,96,BPS,110.0,282.5,25.0,1,3,12231083.333333334,1896393.3993790247,1094883.2396209096
8,96,BPS,110.0,282.5,25.0,2,3,2836433.3333333335,1117692.2388713867,645299.9149835507
8,96,BPS,110.0,283.5,25.0,1,3,12265450.0,2478506.564823866,1430966.4323893136
8,96,BPS,110.0,283.5,25.0,2,3,2775091.6666666665,857462.8659355071,495056.41646797303
8,96,BPS,110.0,284.5,25.0,1,3,12257866.666666666,3047648.0990812136,1759560.45039979
8,96,BPS,110.0,284.5,25.0,2,3,2733750.0,627780.4686950686,362449.2225930873
8,96,BPS,110.0,285.5,25.0,1,3,12207633.333333334,3589654.047949236,2072487.7308811212
8,96,BPS,110.0,285.5,25.0,2,3,2713058.3333333335,492841.3774566147,284542.10194236244
8,96,BPS,110.0,286.5,25.0,1,3,12114566.666666666,4093875.90831822,2363600.3576964485
8,96,BPS,110.0,286.5,25.0,2,3,2713383.3333333335,550013.3920718052,317550.37997055595
8,96,BPS,110.0,287.5,25.0,1,3,11979066.666666666,4551885.853504384,2628032.522841206
8,96,BPS,110.0,287.5,25.0,2,3,2734816.6666666665,772906.7458033558,446237.9177480452
8,96,BPS,110.0,288.5,25.0,1,3,11802125.0,4957070.0976610165,2861965.7552764327
8,96,BPS,110.0,288.5,25.0,2,3,2777116.6666666665,1074441.6693489384,620329.1870271605
8,96,BPS,110.0,289.5,25.0,1,3,11585358.333333334,5304571.681008593,3062595.887965977
8,96,BPS,110.0,289.5,25.0,2,3,2839691.6666666665,1414735.5886643035,816797.9729474793
8,96,BPS,110.0,290.5,25.0,1,3,11330958.333333334,5591197.931030374,3228079.6305728653
8,96,BPS,110.0,290.5,25.0,2,3,2921475.0,1779063.9738708106,1027143.0642198779
8,96,BPS,110.0,291.5,25.0,1,3,11041716.666666666,5815440.1179818995,3357545.917572999
8,96,BPS,110.0,291.5,25.0,2,3,3021008.3333333335,2160397.570085963,1247306.1186457442
8,96,BPS,110.0,292.5,25.0,1,3,10720866.666666666,5977385.059347301,3451044.8730642116
8,96,BPS,110.0,292.5,25.0,2,3,3136366.6666666665,2553989.1660319027,1474546.332515907
8,96,BPS,110.0,293.5,25.0,1,3,10372150.0,6078501.825439801,3509424.665187301
8,96,BPS,110.0,293.5,25.0,2,3,3265058.3333333335,2955462.8665969283,1706337.2816096798
8,96,BPS,110.0,294.5,25.0,1,3,9999575.0,6121542.296676549,3534274.092841886
8,96,BPS,110.0,294.5,25.0,2,3,3404241.6666666665,3360184.5673204223,1940003.4644692722
8,96,BPS,110.0,295.5,25.0,1,3,9607400.0,6110372.356544648,3527825.124899901
8,96,BPS,110.0,295.5,25.0,2,3,3550541.6666666665,3763049.4444610123,2172597.609733437
8,96,BPS,110.0,296.5,25.0,1,3,9200008.333333334,6049675.799491931,3492781.9513466307
8,96,BPS,110.0,296.5,25.0,2,3,3700266.6666666665,4158426.4110157504,2400868.607805193
8,96,BPS,110.0,297.5,25.0,1,3,8781816.666666666,5944745.882938003,3432200.6357781757
8,96,BPS,110.0,297.5,25.0,2,3,3849425.0,4540227.579854891,2621301.6154113845
8,96,BPS,110.0,298.5,25.0,1,3,8357133.333333333,5801309.9922201475,3349387.885660768
8,96,BPS,110.0,298.5,25.0,2,3,3993875.0,4902089.679475988,2830222.796037148
8,96,BPS,110.0,299.5,25.0,1,3,7930066.666666667,5625312.194910459,3247775.5100072385
8,96,BPS,110.0,299.5,25.0,2,3,4129408.3333333335,5237542.518224395,3023896.5827889647
8,96,BPS,110.0,300.5,25.0,1,3,7504508.333333333,5422640.021493989,3130762.6761279926
8,96,BPS,110.0,300.5,25.0,2,3,4251958.333333333,5540335.829697811,3198714.38267696
8,96,BPS,110.0,301.5,25.0,1,3,7083958.333333333,5199039.62070961,3001666.9245442236
8,96,BPS,110.0,301.5,25.0,2,3,4357716.666666667,5804505.138916524,3351232.6044660215
8,96,BPS,110.0,302.5,25.0,1,3,6671600.0,4959983.791367166,2863647.977122014
8,96,BPS,110.0,302.5,25.0,2,3,4443283.333333333,6024908.496729086,3478482.5424294015
8,96,BPS,110.0,303.5,25.0,1,3,6270166.666666667,4710509.138639722,2719613.719213836
8,96,BPS,110.0,303.5,25.0,2,3,4505808.333333333,6197188.330522023,3577948.350845698
8,96,BPS,110.0,304.5,25.0,1,3,5881983.333333333,4455159.930233519,2572187.7850031564
8,96,BPS,110.0,304.5,25.0,2,3,4543133.333333333,6318144.285574154,3647782.304055134
8,96,BPS,110.0,305.5,25.0,1,3,5508916.666666667,4197977.959858571,2423703.7051764624
8,96,BPS,110.0,305.5,25.0,2,3,4553825.0,6385812.417187026,3686850.5180573845
8,96,BPS,110.0,306.5,25.0,1,3,5152458.333333333,3942466.382254684,2276184.027065792
8,96,BPS,110.0,306.5,25.0,2,3,4537275.0,6399616.073689499,3694820.0628548884
8,96,BPS,110.0,307.5,25.0,1,3,4813691.666666667,3691509.6051897705,2131294.0642724033
8,96,BPS,110.0,307.5,25.0,2,3,4493683.333333333,6360249.182340133,3672091.577537173
8,96,BPS,110.0,308.5,25.0,1,3,4493333.333333333,3447530.1371356184,1990432.4527145969
8,96,BPS,110.0,308.5,25.0,2,3,4424033.333333333,6269785.88920374,3619862.5708930967
8,96,BPS,110.0,309.5,25.0,1,3,4191766.6666666665,3212413.19273118,1854687.6215716521
8,96,BPS,110.0,309.5,25.0,2,3,4330050.0,6131498.808458255,3540022.487599243
8,96,BPS,110.0,310.5,25.0,1,3,3909108.3333333335,2987598.2471641554,1724890.6522306793
8,96,BPS,110.0,310.5,25.0,2,3,4214033.333333333,5949657.604976805,3435036.4198194626
8,96,BPS,110.0,311.5,25.0,1,3,3645183.3333333335,2774086.6714710505,1601619.686529164
8,96,BPS,110.0,311.5,25.0,2,3,4078825.0,5729384.373069676,3307861.610082613
8,96,BPS,110.0,312.5,25.0,1,3,3399641.6666666665,2572560.6523867096,1485268.5851621062
8,96,BPS,110.0,312.5,25.0,2,3,3927625.0,5476424.431198243,3161815.119548949
8,96,BPS,110.0,313.5,25.0,1,3,3172e3,2383368.2351611136,1376038.2921482723
8,96,BPS,110.0,313.5,25.0,2,3,3763866.6666666665,5196819.178974609,3000384.9519108008
8,96,BPS,110.0,314.5,25.0,1,3,2961575.0,2206579.742072559,1273969.408073967
8,96,BPS,110.0,314.5,25.0,2,3,3591041.6666666665,4896779.804775617,2827157.138449526
8,96,BPS,110.0,315.5,25.0,1,3,2767616.6666666665,2042098.142893317,1179005.9125110914
8,96,BPS,110.0,315.5,25.0,2,3,3412633.3333333335,4582397.137029737,2645648.2205978893
8,96,BPS,110.0,316.5,25.0,1,3,2589325.0,1889622.4034182066,1090974.0032802492
8,96,BPS,110.0,316.5,25.0,2,3,3231950.0,4259420.571583064,2459177.613595312
8,96,BPS,110.0,317.5,25.0,1,3,2425816.6666666665,1748748.523289822,1009640.4306663394
8,96,BPS,110.0,317.5,25.0,2,3,3052050.0,3933213.529275394,2270841.8899074267
8,96,BPS,110.0,318.5,25.0,1,3,2276241.6666666665,1618963.5786386095,934709.0579352011
8,96,BPS,110.0,318.5,25.0,2,3,2875683.3333333335,3608504.410272812,2083370.9926429598
8,96,BPS,110.0,319.5,25.0,1,3,2139683.3333333335,1499696.3180785414,865850.0729453366
8,96,BPS,110.0,319.5,25.0,2,3,2705225.0,3289448.268042074,1899163.8430394398
8,96,BPS,110.0,320.5,25.0,1,3,2015308.3333333333,1390332.4809945042,802708.8321652573
8,96,BPS,110.0,320.5,25.0,2,3,2542691.6666666665,2979437.825468646,1720179.230568076
8,96,BPS,110.0,321.5,25.0,1,3,1902250.0,1290238.073234936,744919.2989008945
8,96,BPS,110.0,321.5,25.0,2,3,2389658.3333333335,2681248.9359360747,1548019.7949270904
8,96,BPS,110.0,322.5,25.0,1,3,1799700.0,1198777.63289319,692114.5890493856
8,96,BPS,110.0,322.5,25.0,2,3,2247391.6666666665,2396951.602730713,1383880.653071082
8,96,BPS,110.0,323.5,25.0,1,3,1706891.6666666667,1115327.8762132386,643934.8495664069
8,96,BPS,110.0,323.5,25.0,2,3,2116725.0,2128071.5972741614,1228642.709541034
8,96,BPS,110.0,324.5,25.0,1,3,1623091.6666666667,1039274.0556313014,600025.155780526
8,96,BPS,110.0,324.5,25.0,2,3,1998250.0,1875567.9044958623,1082859.6345441085
8,96,BPS,110.0,325.5,25.0,1,3,1547625.0,970072.761768415,560071.7701405181
8,96,BPS,110.0,325.5,25.0,2,3,1892225.0,1640021.5320613934,946866.8730124279
8,96,BPS,110.0,326.5,25.0,1,3,1479858.3333333333,907130.9808722957,523732.3159968692
8,96,BPS,110.0,326.5,25.0,2,3,1798733.3333333333,1421681.6042835799,820808.2569350639
8,96,BPS,110.0,327.5,25.0,1,3,1419183.3333333333,849961.4455716996,490725.4694016243
8,96,BPS,110.0,327.5,25.0,2,3,1717608.3333333333,1220617.7176775427,704723.967878756
8,96,BPS,110.0,328.5,25.0,1,3,1365091.6666666667,798090.4563132762,460777.7397901413
8,96,BPS,110.0,328.5,25.0,2,3,1648583.3333333333,1036908.2581565899,598659.2619716532
8,96,BPS,110.0,329.5,25.0,1,3,1317083.3333333333,751072.7462824979,433632.05224719166
8,96,BPS,110.0,329.5,25.0,2,3,1591250.0,870853.0024493227,502787.2153887103
8,96,BPS,110.0,330.5,25.0,1,3,1274691.6666666667,708510.2214917815,409058.5671018815
8,96,BPS,110.0,330.5,25.0,2,3,1545133.3333333333,723363.1661954687,417633.9187248139
8,96,BPS,110.0,331.5,25.0,1,3,1237516.6666666667,670052.0317171894,386854.720882975
8,96,BPS,110.0,331.5,25.0,2,3,1509716.6666666667,596491.85049616,344384.730453376
8,96,BPS,110.0,332.5,25.0,1,3,1205191.6666666667,635353.4947832846,366821.5112436989
8,96,BPS,110.0,332.5,25.0,2,3,1484450.0,494169.01903599745,285308.6161656064
8,96,BPS,110.0,333.5,25.0,1,3,1177383.3333333333,604135.0554373859,348797.53688366426
8,96,BPS,110.0,333.5,25.0,2,3,1468733.3333333333,422747.2592558506,244073.24393054185
8,96,BPS,110.0,334.5,25.0,1,3,1153775.0,576132.4869333442,332630.2464198548
8,96,BPS,110.0,334.5,25.0,2,3,1462041.6666666667,388989.1686581175,224583.00123661288
8,96,BPS,110.0,335.5,25.0,1,3,1134100.0,551122.4177757606,318190.6762592728
8,96,BPS,110.0,335.5,25.0,2,3,1463800.0,394398.67836999655,227706.18312495016
8,96,BPS,110.0,336.5,25.0,1,3,1118125.0,528900.8390048177,305361.0417740504
8,96,BPS,110.0,336.5,25.0,2,3,1473491.6666666667,431567.4522404735,249165.58472451832
8,96,BPS,110.0,337.5,25.0,1,3,1105625.0,509277.83613171306,294031.6957829547
8,96,BPS,110.0,337.5,25.0,2,3,1490591.6666666667,489203.6260171559,282441.84516954597
8,96,BPS,110.0,338.5,25.0,1,3,1096383.3333333333,492104.23840720305,284116.51451375446
8,96,BPS,110.0,338.5,25.0,2,3,1514591.6666666667,558155.7367422943,322251.3648578975
8,96,BPS,110.0,339.5,25.0,1,3,1090241.6666666667,477220.85383324703,275523.58842352824
8,96,BPS,110.0,339.5,25.0,2,3,1545008.3333333333,632743.6222186149,365314.7006159362
8,96,BPS,110.0,340.5,25.0,1,3,1087033.3333333333,464540.30054811534,268202.46757088404
8,96,BPS,110.0,340.5,25.0,2,3,1581375.0,709760.8351585765,409780.60923905775
8,96,BPS,110.0,341.5,25.0,1,3,1086616.6666666667,453909.0253931214,262064.49799831933
8,96,BPS,110.0,341.5,25.0,2,3,1623250.0,787481.1192181055,454652.436162321
8,96,BPS,110.0,342.5,25.0,1,3,1088841.6666666667,445258.56065137405,257070.14985105614
8,96,BPS,110.0,342.5,25.0,2,3,1670158.3333333333,864920.2204297998,499361.9220926954
8,96,BPS,110.0,343.5,25.0,1,3,1093600.0,438488.6408163842,253161.53481193256
8,96,BPS,110.0,343.5,25.0,2,3,1721658.3333333333,941533.1938961756,543594.4429469252
8,96,BPS,110.0,344.5,25.0,1,3,1100758.3333333333,433477.38142645155,250268.2828541759
8,96,BPS,110.0,344.5,25.0,2,3,1777300.0,1016984.4753608583,587156.2606112618
8,96,BPS,110.0,345.5,25.0,1,3,1110225.0,430158.2899061693,248352.00447147593
8,96,BPS,110.0,345.5,25.0,2,3,1836608.3333333333,1091048.263807946,629917.0088083914
8,96,BPS,110.0,346.5,25.0,1,3,1121875.0,428417.7801807483,247347.12071297696
8,96,BPS,110.0,346.5,25.0,2,3,1899108.3333333333,1163537.0300116509,671768.4174893243
8,96,BPS,110.0,347.5,25.0,1,3,1135633.3333333333,428195.05071676546,247218.52779699
8,96,BPS,110.0,347.5,25.0,2,3,1964333.3333333333,1234292.0659059319,712618.8565094091
8,96,BPS,110.0,348.5,25.0,1,3,1151375.0,429331.11638920376,247874.43561878934
8,96,BPS,110.0,348.5,25.0,2,3,2031766.6666666667,1303111.3105595903,752351.6659356256
8,96,BPS,110.0,349.5,25.0,1,3,1169008.3333333333,431779.6438385364,249288.09360077974
8,96,BPS,110.0,349.5,25.0,2,3,2100883.3333333335,1369803.0872020742,790856.181132898
8,96,BPS,110.0,350.5,25.0,1,3,1188441.6666666667,435367.57913093775,251359.58900768263
8,96,BPS,110.0,350.5,25.0,2,3,2171158.3333333335,1434140.4517021105,828001.375845945
8,96,BPS,110.0,351.5,25.0,1,3,1209541.6666666667,440027.53204581793,254050.01407749968
8,96,BPS,110.0,351.5,25.0,2,3,2242033.3333333335,1495899.6779391102,863658.0817388198
8,96,BPS,110.0,352.5,25.0,1,3,1232225.0,445598.411549009,257266.36285829
8,96,BPS,110.0,352.5,25.0,2,3,2312925.0,1554801.7323359915,897665.1987006812
8,96,BPS,110.0,353.5,25.0,1,3,1256358.3333333333,451967.8122757564,260943.73808245422
8,96,BPS,110.0,353.5,25.0,2,3,2383258.3333333335,1610543.4898531407,929847.7174083102
8,96,BPS,110.0,354.5,25.0,1,3,1281841.6666666667,458973.48802336433,264988.4668611909
8,96,BPS,110.0,354.5,25.0,2,3,2452450.0,1662774.3059417293,960003.1931370506
8,96,BPS,110.0,355.5,25.0,1,3,1308541.6666666667,466515.0060108821,269342.5643013827
8,96,BPS,110.0,355.5,25.0,2,3,2519891.6666666665,1711149.2500168807,987932.4801208724
8,96,BPS,110.0,356.5,25.0,1,3,1336333.3333333333,474394.3021984279,273891.67807628703
8,96,BPS,110.0,356.5,25.0,2,3,2585008.3333333335,1755285.2699656354,1013414.4231192446
8,96,BPS,110.0,357.5,25.0,1,3,1365075.0,482503.7946741973,278573.69574016373
8,96,BPS,110.0,357.5,25.0,2,3,2647191.6666666665,1794779.5854110704,1036216.4767731265
8,96,BPS,110.0,358.5,25.0,1,3,1394625.0,490674.67646598595,283291.1565421695
8,96,BPS,110.0,358.5,25.0,2,3,2705883.3333333335,1829202.5978437527,1056090.6122674535
8,96,BPS,110.0,359.5,25.0,1,3,1424833.3333333333,498769.27677868586,287964.5762116893
8,96,BPS,110.0,359.5,25.0,2,3,2760533.3333333335,1858135.7622179638,1072795.1825074118
8,96,BPS,110.0,360.5,25.0,1,3,1455558.3333333333,506591.86317323864,292480.9485723434
8,96,BPS,110.0,360.5,25.0,2,3,2810616.6666666665,1881079.1421304776,1086041.5490760216
8,96,BPS,110.0,361.5,25.0,1,3,1486625.0,514031.623540809,296776.29622326646
8,96,BPS,110.0,361.5,25.0,2,3,2855658.3333333335,1897657.1763514963,1095612.8815961615
8,96,BPS,110.0,362.5,25.0,1,3,1517883.3333333333,520921.5519954356,300754.1982712424
8,96,BPS,110.0,362.5,25.0,2,3,2895250.0,1907381.5744693037,1101227.2654671848
8,96,BPS,110.0,363.5,25.0,1,3,1549166.6666666667,527112.1467091546,304328.3397956519
8,96,BPS,110.0,363.5,25.0,2,3,2928983.3333333335,1909873.0378832342,1102665.7125398936
8,96,BPS,110.0,364.5,25.0,1,3,1580300.0,532454.9423425422,307413.0042928134
8,96,BPS,110.0,364.5,25.0,2,3,2956566.6666666665,1904721.1824065836,1099691.2873936233
8,96,BPS,110.0,365.5,25.0,1,3,1611133.3333333333,536813.8273259485,309929.6077113497
8,96,BPS,110.0,365.5,25.0,2,3,2977741.6666666665,1891602.6201896458,1092117.2819662935
8,96,BPS,110.0,366.5,25.0,1,3,1641491.6666666667,540042.2606920067,311793.54458430415
8,96,BPS,110.0,366.5,25.0,2,3,2992366.6666666665,1870280.605506386,1079807.0110492483
8,96,BPS,110.0,367.5,25.0,1,3,1671225.0,542030.166941841,312941.2627927697
8,96,BPS,110.0,367.5,25.0,2,3,3000316.6666666665,1840533.6028807878,1062632.5710757747
8,96,BPS,110.0,368.5,25.0,1,3,1700166.6666666667,542651.1104829081,313299.76471335633
8,96,BPS,110.0,368.5,25.0,2,3,3001591.6666666665,1802320.1897715991,1040570.0467305302
8,96,BPS,110.0,369.5,25.0,1,3,1728150.0,541807.6694040054,312812.8037794063
8,96,BPS,110.0,369.5,25.0,2,3,2996250.0,1755619.892837,1013607.617724104
8,96,BPS,110.0,370.5,25.0,1,3,1755066.6666666667,539429.799842698,311439.9401480877
8,96,BPS,110.0,370.5,25.0,2,3,2984466.6666666665,1700625.7938868662,981856.7598914033
8,96,BPS,110.0,371.5,25.0,1,3,1780766.6666666667,535427.4065719211,309129.15731580183
8,96,BPS,110.0,371.5,25.0,2,3,2966425.0,1637617.6089444691,945478.9673537606
8,96,BPS,110.0,372.5,25.0,1,3,1805108.3333333333,529776.9562120773,305866.8682795034
8,96,BPS,110.0,372.5,25.0,2,3,2942416.6666666665,1567060.1219587375,904742.5832492049
8,96,BPS,110.0,373.5,25.0,1,3,1828008.3333333333,522456.4469487704,301640.370285728
8,96,BPS,110.0,373.5,25.0,2,3,2912791.6666666665,1489589.57441583,860014.9417710395
8,96,BPS,110.0,374.5,25.0,1,3,1849358.3333333333,513436.5055275417,296432.704678107
8,96,BPS,110.0,374.5,25.0,2,3,2877950.0,1406012.097431953,811761.4629362085
8,96,BPS,110.0,375.5,25.0,1,3,1869066.6666666667,502801.7901801199,290292.748909518
8,96,BPS,110.0,375.5,25.0,2,3,2838316.6666666665,1317349.9455187803,760572.3456622066
8,96,BPS,110.0,376.5,25.0,1,3,1887058.3333333333,490607.96106293803,283252.6383862607
