particle_size,16_3_20_1_00,16_3_20_1_01,16_3_20_1_02,16_2_20_1_00,16_2_20_1_01,16_2_20_1_02,16_1_4_1_00,16_1_4_1_01,16_1_4_1_02,14_3_20_1_00,14_3_20_1_01,14_3_20_1_02,14_2_16_1_00,14_2_16_1_01,14_2_16_1_02,14_1_4_1_00,14_1_4_1_01,14_1_4_1_02
435.5,4018,131577,43449,387997,78706,195756,167044,21148,110190,552022,469201,209211,603234,508824,268446,79333,1337693,837088
436.5,3877,130297,41819,384219,77875,202011,159929,20828,108963,552337,459278,216533,599872,500604,279700,78823,1348819,776035
437.5,3756,129176,40262,380063,77118,207929,152718,20513,107678,552527,449600,224360,596180,492521,291075,78633,1360113,719067
438.5,3654,128207,38777,375528,76431,213453,145452,20203,106342,552572,440168,232702,592165,484582,302534,78760,1371531,666009
439.5,3570,127381,37358,370614,75813,218526,138171,19901,104962,552452,430986,241567,587834,476794,314037,79203,1383028,616680
440.5,3502,126690,36005,365328,75261,223098,130916,19605,103544,552148,422054,250962,583198,469159,325544,79967,1394556,570892
441.5,3450,126128,34714,359676,74774,227119,123721,19316,102095,551643,413373,260893,578267,461683,337010,81056,1406067,528455
442.5,3413,125689,33483,353669,74348,230545,116623,19034,100621,550920,404944,271361,573054,454367,348391,82481,1417510,489179
443.5,3390,125365,32308,347320,73984,233339,109651,18761,99128,549960,396765,282368,567572,447214,359642,84254,1428835,452875
444.5,3382,125151,31189,340644,73677,235470,102835,18495,97620,548751,388837,293908,561834,440225,370716,86392,1439987,419359
445.5,3388,125041,30122,333661,73428,236912,96200,18238,96102,547276,381157,305976,555856,433400,381566,88914,1450915,388449
446.5,3409,125029,29106,326390,73233,237651,89768,17989,94581,545525,373724,318561,549653,426740,392147,91844,1461563,359972
447.5,3443,125110,28139,318854,73092,237677,83558,17750,93058,543484,366536,331647,543242,420243,402412,95210,1471875,333759
448.5,3493,125279,27219,311077,73003,236991,77586,17519,91540,541145,359589,345214,536639,413909,412317,99043,1481798,309650
449.5,3557,125530,26344,303086,72964,235600,71864,17298,90028,538498,352881,359236,529861,407735,421817,103379,1491274,287492
450.5,3637,125858,25512,294907,72973,233521,66404,17087,88527,535536,346409,373683,522926,401720,430873,108261,1500250,267140
451.5,3734,126260,24722,286568,73030,230777,61211,16885,87040,532254,340169,388518,515852,395860,439443,113734,1508669,248457
452.5,3849,126729,23972,278099,73133,227400,56290,16693,85568,528648,334158,403698,508656,390154,447491,119851,1516477,231316
453.5,3982,127263,23261,269528,73280,223426,51643,16511,84115,524715,328372,419173,501356,384598,454983,126670,1523621,215596
454.5,4136,127855,22588,260886,73469,218899,47269,16340,82683,520456,322806,434890,493970,379188,461889,134256,1530050,201185
455.5,4312,128503,21951,252200,73701,213867,43166,16179,81272,515871,317458,450786,486515,373921,468181,142681,1535712,187978
456.5,4511,129200,21349,243500,73971,208382,39329,16028,79885,510963,312322,466793,479009,368793,473836,152025,1540560,175879
457.5,4737,129945,20780,234813,74281,202498,35752,15888,78523,505736,307394,482839,471468,363800,478833,162375,1544547,164797
458.5,4991,130731,20244,226167,74627,196272,32429,15759,77187,500197,302671,498845,463908,358937,483158,173828,1547630,154650
459.5,5276,131556,19740,217587,75008,189760,29349,15641,75877,494353,298147,514726,456346,354199,486798,186489,1549768,145361
460.5,5596,132415,19267,209097,75424,183021,26504,15533,74595,488213,293819,530395,448797,349584,489745,200473,1550924,136859
461.5,5955,133304,18823,200721,75871,176110,23884,15437,73340,481787,289681,545759,441275,345085,491997,215905,1551065,129081
462.5,6356,134220,18409,192479,76349,169082,21477,15352,72113,475088,285731,560723,433795,340699,493554,232919,1550159,121966
463.5,6804,135159,18022,184392,76855,161989,19272,15277,70914,468128,281962,575191,426369,336420,494420,251663,1548182,115461
464.5,7305,136117,17663,176476,77389,154880,17258,15214,69742,460921,278372,589066,419012,332244,494603,272291,1545111,109515
465.5,7864,137090,17330,168747,77947,147800,15423,15163,68598,453483,274955,602248,411733,328167,494116,294972,1540930,104084
466.5,8487,138076,17024,161219,78529,140792,13755,15123,67481,445829,271708,614643,404546,324183,492973,319883,1535625,99126
467.5,9184,139070,16743,153904,79132,133893,12244,15094,66390,437978,268626,626156,397459,320288,491193,347211,1529189,94603
468.5,9960,140071,16487,146812,79755,127135,10877,15077,65325,429945,265706,636698,390484,316477,488797,377154,1521619,90481
469.5,10827,141073,16256,139951,80394,120548,9644,15071,64285,421749,262943,646183,383628,312745,485809,409915,1512917,86729
470.5,11794,142075,16049,133328,81048,114156,8535,15077,63269,413409,260333,654533,376900,309089,482255,445708,1503090,83320
471.5,12872,143073,15866,126946,81715,107980,7540,15095,62277,404944,257873,661675,370307,305503,478163,484748,1492149,80226
472.5,14074,144065,15707,120810,82392,102036,6648,15125,61307,396372,255559,667547,363856,301983,473563,527256,1480112,77427
473.5,15415,145048,15571,114921,83076,96335,5851,15166,60359,387712,253387,672093,357553,298525,468487,573450,1467000,74900
