particle_size,1_25_1_00,1_25_1_01,1_25_1_02,1_25_2_00,1_25_2_01,1_25_2_02,2_25_1_00,2_25_1_01,2_25_1_02,2_25_2_00,2_25_2_01,2_25_2_02,3_25_1_00,3_25_1_01,3_25_1_02,3_25_2_00,3_25_2_01,3_25_2_02,4_25_1_00,4_25_1_01,4_25_1_02,4_25_2_00,4_25_2_01,4_25_2_02,5_25_1_00,5_25_1_01,5_25_1_02,5_25_2_00,5_25_2_01,5_25_2_02,6_25_1_00,6_25_1_01,6_25_1_02,6_25_2_00,6_25_2_01,6_25_2_02,7_25_1_00,7_25_1_01,7_25_1_02,7_25_2_00,7_25_2_01,7_25_2_02,8_25_1_00,8_25_1_01,8_25_1_02,8_25_2_00,8_25_2_01,8_25_2_02,14_20_1_00,14_20_1_01,14_20_1_02,16_20_2_00,16_20_2_01,16_20_2_02,16_20_1_00,16_20_1_01,16_20_1_02,15_20_2_00,15_20_2_01,15_20_2_02,15_20_1_00,15_20_1_01,15_20_1_02,14_20_2_00,14_20_2_01,14_20_2_02,13_20_2_00,13_20_2_01,13_20_2_02,13_20_1_00,13_20_1_01,13_20_1_02,12_20_2_00,12_20_2_01,12_20_2_02,12_20_1_00,12_20_1_01,12_20_1_02,11_20_2_00,11_20_2_01,11_20_2_02,11_20_1_00,11_20_1_01,11_20_1_02,10_20_2_00,10_20_2_01,10_20_2_02,10_20_1_00,10_20_1_01,10_20_1_02,9_20_2_00,9_20_2_01,9_20_2_02,9_20_1_00,9_20_1_01,9_20_1_02,24_20_2_00,24_20_2_01,24_20_2_02,24_20_1_00,24_20_1_01,24_20_1_02,23_20_2_00,23_20_2_01,23_20_2_02,23_20_1_00,23_20_1_01,23_20_1_02,22_20_2_00,22_20_2_01,22_20_2_02,22_20_1_00,22_20_1_01,22_20_1_02,21_20_2_00,21_20_2_01,21_20_2_02,21_20_1_00,21_20_1_01,21_20_1_02,20_20_2_00,20_20_2_01,20_20_2_02,20_20_1_00,20_20_1_01,20_20_1_02,19_20_2_00,19_20_2_01,19_20_2_02,19_20_1_00,19_20_1_01,19_20_1_02,18_20_2_00,18_20_2_01,18_20_2_02,18_20_1_00,18_20_1_01,18_20_1_02,17_20_2_00,17_20_2_01,17_20_2_02,17_20_1_00,17_20_1_01,17_20_1_02
43.5,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,680
44.5,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,995
45.5,0,2,0,0,0,82,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,1,0,0,0,52,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,1426
46.5,0,5,0,0,0,100,0,0,0,0,0,0,0,2,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,2,0,0,3,0,0,0,115,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,23,0,19,0,0,0,0,0,0,2001
47.5,0,13,0,0,0,120,0,0,0,0,0,0,0,5,0,0,93,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,4,0,0,5,0,0,1,243,0,0,0,0,0,0,1,0,0,90,0,0,2,0,0,0,13,27,0,0,0,0,0,0,0,19,0,37,0,0,0,0,0,1,2751
48.5,0,29,0,0,0,141,0,0,0,0,0,0,0,11,0,2,123,0,0,0,0,0,0,0,0,0,0,0,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,534,0,7,0,0,9,0,0,3,496,0,0,0,0,0,0,3,0,0,213,0,0,3,0,0,0,24,54,0,0,0,0,0,0,0,15,0,69,0,0,0,0,0,2,3707
49.5,0,60,0,0,0,163,0,0,0,0,0,0,0,23,0,5,157,0,0,0,2,0,0,0,0,0,0,0,5,173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,744,0,13,0,2,17,0,0,9,975,0,0,4,0,1,0,7,0,0,456,0,0,4,0,0,0,43,102,0,0,0,0,1,0,0,12,0,129,1,0,0,0,0,3,4900
50.5,0,116,0,0,0,186,0,0,0,0,0,0,0,45,0,11,196,0,0,0,4,0,0,0,0,0,0,0,8,267,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,42428,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1028,0,23,0,4,32,0,1,25,1851,0,0,26,0,2,0,17,0,0,884,0,0,7,0,3,0,75,187,0,0,0,0,3,0,0,10,0,235,2,0,0,0,0,4,6358
51.5,0,210,0,1,0,212,0,0,0,0,0,0,0,85,0,22,241,0,0,0,10,0,0,0,0,0,0,0,14,400,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,57388,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,77,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1408,0,42,0,11,57,0,2,67,3391,0,0,163,0,3,0,38,0,0,1564,0,0,11,0,7,0,129,333,0,0,0,0,6,0,0,8,0,423,3,0,0,0,0,7,8107
52.5,0,361,0,3,0,242,0,0,0,0,1,0,0,158,0,42,293,0,2,0,22,0,0,0,0,0,0,0,22,581,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,64412,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1645,0,0,0,0,0,0,0,0,125,0,0,1,0,0,3,0,13,0,0,0,0,0,0,0,0,0,1909,0,73,0,27,103,0,4,171,6005,0,0,876,0,5,0,82,3,0,2549,0,0,16,0,18,1,215,575,0,0,0,0,12,0,0,6,0,748,5,0,0,0,0,11,10167
53.5,0,588,0,7,0,276,0,0,0,0,4,0,0,283,0,79,356,0,4,3,46,0,0,0,0,1,0,1,35,822,0,0,0,0,0,0,0,2,14,7,0,0,0,0,0,0,0,0,1,0,62699,0,0,0,0,29,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,196,0,0,3,0,0,7,0,22,0,0,0,0,0,0,0,0,0,2562,0,127,0,62,181,0,7,409,10286,0,0,3889,0,8,0,173,12,1,3862,0,0,25,0,42,15,353,965,0,0,26,0,24,0,0,5,0,1299,8,0,0,0,0,19,12556
54.5,0,913,0,14,0,317,0,0,0,0,12,0,0,492,0,141,433,0,8,7,91,0,0,1,0,4,0,2,54,1135,0,0,0,0,0,0,0,4,23,12,0,0,0,0,0,0,0,0,2,0,55155,0,0,0,0,59,0,2,0,10,3,0,0,0,0,2,0,0,0,2,0,0,1682,0,0,0,0,0,0,0,0,299,0,0,5,0,0,15,0,35,0,0,0,0,0,0,0,0,0,3401,0,217,0,138,313,0,12,915,17062,0,0,13908,0,14,0,353,38,5,5494,0,0,38,0,94,138,569,1578,0,0,539,0,46,0,0,4,0,2208,13,0,0,0,0,34,15288
55.5,0,1359,0,27,0,367,0,0,0,0,34,0,0,833,0,242,531,0,16,19,173,0,0,3,0,10,0,5,81,1535,0,0,0,0,0,0,0,8,39,20,0,0,0,2,0,0,0,0,5,0,45520,0,0,0,0,117,0,4,0,20,7,0,0,0,0,4,0,0,0,4,0,0,1489,0,0,0,0,0,0,0,0,446,0,0,11,0,0,30,0,54,0,1,0,0,0,0,0,0,0,4463,0,364,0,287,534,0,20,1912,27432,1,0,39580,0,25,0,694,111,17,7414,0,0,57,0,203,852,898,2516,0,0,5805,0,87,0,0,4,1,3667,20,0,0,0,0,61,18371
56.5,0,1949,0,51,0,428,0,0,0,0,88,0,0,1372,0,402,656,0,30,44,314,0,0,5,0,26,0,9,119,2039,0,0,0,0,0,0,0,17,65,34,0,1,0,8,0,0,0,0,9,0,36429,0,0,1,0,225,0,8,0,39,13,0,0,0,0,10,1,1,0,10,0,0,1235,0,0,0,0,0,0,0,0,649,0,0,21,0,0,60,0,84,0,2,0,0,0,0,5,0,0,5790,0,599,0,570,897,0,32,3717,42779,3,0,89412,0,44,0,1316,291,53,9590,0,0,85,0,419,3733,1393,3919,0,2,34040,0,161,0,0,4,3,5941,32,0,0,0,0,111,21812
57.5,0,2705,0,94,0,504,0,0,0,0,207,0,0,2200,0,650,822,0,56,100,549,0,0,10,0,58,0,18,169,2664,0,0,0,0,0,0,0,34,106,56,0,2,0,32,0,0,0,0,18,0,29068,0,0,3,0,419,1,17,0,73,26,0,0,0,0,22,3,3,0,21,0,0,977,0,0,0,0,0,0,0,0,925,0,0,42,2,0,115,0,127,0,5,0,0,0,0,20,2,0,7423,0,968,0,1078,1480,0,51,6718,64723,8,0,161471,0,78,3,2401,682,152,12013,0,2,126,0,824,11899,2122,5967,0,4,112854,0,294,0,0,3,9,9371,49,0,0,0,1,208,25613
58.5,0,3650,0,167,0,600,0,1,0,0,446,0,0,3436,0,1024,1043,2,103,210,925,0,0,19,0,125,0,34,235,3435,0,0,0,0,0,0,0,68,173,91,0,4,0,124,0,0,0,0,33,0,23654,0,0,7,0,759,3,33,0,130,50,2,0,0,0,48,6,7,0,43,0,0,749,0,0,0,0,0,0,0,0,1294,0,0,80,3,0,214,0,191,0,11,0,0,0,0,75,4,3,9403,0,1535,4,1943,2395,0,81,11289,94982,20,0,236732,0,141,8,4215,1442,399,14715,0,7,187,0,1551,28421,3174,8892,0,10,221958,0,525,0,0,4,21,14371,74,0,0,0,3,391,29774
59.5,0,4809,0,289,2,719,0,2,0,0,888,0,1,5234,0,1580,1343,4,184,417,1502,0,0,34,2,254,0,63,322,4381,2,0,0,0,0,0,0,128,279,149,0,8,0,434,0,3,1,0,62,0,19965,0,0,14,2,1339,6,65,0,221,93,4,0,0,0,98,13,14,0,81,0,0,564,0,0,0,0,0,0,0,0,1782,0,0,150,6,0,384,0,283,0,22,0,0,0,1,237,8,13,11771,0,2387,20,3346,3802,0,126,17661,135098,51,0,288125,0,255,21,7116,2759,967,17781,0,20,276,0,2800,52491,4661,12980,0,21,274036,0,916,0,1,4,50,21408,112,0,0,0,6,733,34291
60.5,0,6210,0,483,4,869,0,4,0,0,1639,0,3,7782,0,2391,1751,11,324,785,2362,0,0,62,3,484,0,114,432,5541,3,0,0,0,0,0,0,236,450,240,0,14,0,1366,0,24,4,0,114,0,17680,0,0,29,3,2299,13,126,0,363,172,10,0,0,0,189,30,27,0,146,0,0,424,0,0,0,0,0,2,0,0,2418,0,0,279,10,0,667,0,414,0,43,0,0,0,2,652,18,55,14562,0,3639,83,5516,5912,1,193,25791,186029,128,0,299268,0,462,47,11550,4818,2158,21361,0,51,407,0,4848,77494,6717,18572,1,46,226416,0,1560,0,5,4,113,30965,169,0,0,3,12,1361,39157
61.5,0,7888,0,782,9,1057,0,6,2,0,2821,0,6,11300,0,3563,2310,26,560,1405,3603,0,0,110,5,873,0,204,572,6962,5,0,0,0,0,0,0,422,724,382,0,26,0,3872,0,141,12,0,207,0,16533,1,0,58,8,3840,25,236,0,577,311,21,2,0,0,349,63,54,0,247,0,0,321,0,0,0,0,0,4,0,0,3240,0,0,512,18,0,1125,0,598,0,81,0,0,0,4,1578,37,198,17807,0,5435,278,8724,9001,6,295,35284,247656,310,0,273691,0,834,95,18021,7732,4456,25678,0,120,601,0,8061,94634,9501,26059,2,97,134272,0,2593,0,18,5,246,43486,253,0,0,9,25,2481,44360
62.5,0,9883,1,1228,17,1293,0,11,3,0,4546,0,12,16042,0,5236,3078,61,949,2401,5345,0,1,192,8,1494,0,360,750,8709,10,0,0,0,1,0,3,730,1165,601,0,44,0,9848,3,674,33,0,370,0,16355,4,0,114,18,6242,48,434,0,887,551,43,4,0,0,616,132,104,0,400,0,0,249,1,0,0,0,0,8,0,0,4296,0,0,922,31,0,1844,0,856,0,148,0,0,2,8,3408,74,631,21528,0,7956,779,13268,13409,25,445,45423,318346,725,0,227800,0,1491,180,27036,11508,8525,31040,0,269,891,0,12886,98952,13182,35873,4,200,61576,0,4204,0,58,6,512,59321,375,0,0,26,51,4408,49881
63.5,0,12245,2,1873,35,1588,0,17,5,2,6894,0,25,22282,0,7601,4133,140,1578,3937,7729,0,3,326,13,2434,0,626,972,10862,17,0,0,0,5,0,11,1225,1871,935,1,72,0,22474,14,2609,90,0,655,0,17081,12,0,214,40,9877,87,778,2,1325,955,85,8,0,0,1042,264,195,0,621,0,0,198,3,2,0,1,0,15,0,0,5642,0,3,1633,54,0,2937,2,1213,0,266,0,0,3,14,6653,147,1767,25743,0,11413,1850,19454,19541,94,666,55321,394772,1637,2,178393,3,2635,317,39019,16030,15162,37856,0,571,1326,0,19826,91681,17938,48475,7,401,23585,0,6642,0,170,8,1021,78675,555,0,0,72,100,7589,55698
64.5,0,15037,3,2778,68,1954,0,29,9,8,9885,0,51,30307,0,10915,5579,313,2573,6219,10918,0,7,545,21,3781,0,1071,1253,13524,31,2,0,0,16,0,37,1992,3003,1435,5,116,0,46056,53,8267,235,1,1146,0,18742,37,0,391,89,15216,152,1357,6,1927,1620,163,18,0,0,1691,514,357,0,926,0,0,163,7,6,0,3,0,26,0,0,7352,0,7,2834,92,0,4550,5,1701,0,467,0,0,7,24,11897,283,4375,30461,0,16049,3766,27561,27855,316,989,64117,472185,3548,5,135684,11,4586,532,54218,21097,25154,46665,0,1154,1980,0,29394,77808,23937,64325,12,782,8151,0,10224,0,454,11,1951,101577,816,0,0,187,190,12599,61782
65.5,0,18333,5,4017,131,2406,0,46,14,27,13468,0,100,40401,0,15514,7553,676,4116,9502,15097,0,16,893,32,5623,0,1798,1609,16825,53,16,2,0,50,2,110,3141,4803,2168,20,180,0,84942,182,21681,599,4,1982,2,21449,110,0,692,197,22831,260,2306,22,2736,2690,303,37,0,0,2640,967,637,0,1334,0,0,140,16,17,0,7,2,43,2,0,9514,0,18,4811,155,0,6860,11,2364,0,799,0,0,14,41,19742,528,9624,35684,0,22131,6671,37822,38845,947,1458,71175,545163,7364,14,103169,38,7834,858,72607,26482,39077,58158,0,2234,2967,0,42040,62420,31322,83866,24,1480,2739,0,15331,0,1103,15,3576,127869,1193,0,0,456,353,20100,68101
66.5,0,22224,8,5671,250,2963,2,73,23,79,17517,0,192,52830,0,21835,10235,1409,6462,14100,20474,0,36,1438,48,8028,0,2962,2062,20927,90,134,4,0,152,3,305,4804,7637,3227,71,274,0,141488,559,47708,1474,10,3384,6,25387,319,2,1189,430,33371,431,3807,70,3801,4366,547,77,0,0,3975,1760,1109,0,1864,0,0,126,36,44,0,17,10,70,4,0,12239,0,44,7967,256,0,10072,25,3255,0,1338,0,0,27,71,30776,961,18923,41410,2,29942,10432,50396,53020,2551,2133,76186,608709,14602,33,80394,108,13097,1345,93844,31994,57088,73205,0,4149,4457,0,58077,48724,40197,107495,46,2713,958,0,22387,0,2441,23,6285,157230,1734,0,0,1035,641,30751,74622
67.5,0,26819,13,7836,467,3643,4,115,36,219,21853,0,358,67831,0,30428,13855,2822,9958,20391,27277,0,81,2274,71,11036,0,4775,2644,26025,151,810,12,0,430,5,796,7129,12030,4725,227,407,0,213854,1545,89457,3482,25,5695,19,30793,884,9,1985,917,47537,698,6105,207,5180,6928,956,156,1,0,5784,3099,1884,2,2537,0,0,120,76,109,0,40,36,107,8,0,15661,0,101,12840,420,0,14409,56,4443,0,2191,0,0,51,121,45569,1698,33485,47634,4,39769,14616,65359,70871,6191,3097,79181,659312,27609,74,65497,259,21376,2068,117260,37522,78788,92870,0,7408,6703,0,77595,37975,50606,135545,92,4820,371,0,31841,0,4925,35,10599,189219,2508,0,0,2202,1137,45077,81313
68.5,0,32248,21,10622,854,4468,10,180,57,564,26268,2,650,85596,0,41970,18705,5422,15067,28830,35756,0,173,3536,104,14656,0,7519,3399,32355,251,3683,30,1,1128,9,1961,10274,18696,6804,665,590,0,294991,3849,145387,7859,66,9440,55,37933,2329,35,3222,1912,66024,1107,9505,566,6937,10740,1625,304,2,0,8152,5280,3121,5,3377,0,0,119,157,258,0,88,119,161,18,0,19944,0,219,20093,679,0,20103,120,6014,0,3510,3,0,94,204,64723,2920,53738,54352,7,51892,18620,82696,92850,13609,4460,80455,695645,49706,159,56613,543,33993,3141,141930,43052,103211,118398,0,12724,10072,0,100405,30213,62526,168268,186,8285,167,0,44117,0,9090,56,17159,223330,3604,0,3,4392,1970,63335,88152
69.5,0,38671,33,14160,1532,5463,24,277,87,1360,30562,8,1148,106269,0,57267,25149,9969,22389,39966,46180,0,362,5406,150,18861,0,11546,4388,40189,411,12710,72,3,2756,17,4588,14392,28544,9631,1773,841,0,373837,8686,208502,16830,170,15383,154,47057,5787,128,5087,3868,89459,1721,14371,1424,9150,16258,2688,576,3,0,11158,8707,5041,14,4412,0,0,124,311,585,2,188,353,235,37,0,25283,1,449,30468,1086,0,27371,247,8074,0,5506,7,0,169,342,88928,4882,78874,61562,12,66566,21898,102319,119345,27226,6369,80462,718657,85134,326,52407,1006,52577,4743,166783,48665,128971,151156,0,21017,15080,0,126011,24984,75866,205838,379,13775,91,0,59570,0,15411,92,26689,259048,5145,0,12,8230,3336,85411,95125
70.5,0,46277,50,18605,2688,6658,56,421,133,3077,34568,26,1973,129941,0,77234,33640,17500,32682,54453,58837,0,731,8133,213,23592,0,17255,5696,49837,665,33782,168,7,6256,29,10239,19619,42624,13399,4320,1179,0,438488,17826,268750,34003,435,24608,412,58351,13450,420,7821,7556,118324,2631,21103,3286,11911,24027,4334,1059,5,0,14866,13903,7941,33,5676,0,0,136,595,1270,6,389,944,337,75,0,31907,2,875,44697,1716,0,36403,492,10754,0,8456,19,0,298,571,119020,7940,106825,69271,19,84013,24132,124082,150665,49835,9012,79707,731146,138680,636,52178,1682,78994,7142,190746,54515,154506,192529,1,33359,22435,0,153636,21768,90469,248353,772,22147,61,0,78437,0,24124,156,39927,295898,7294,0,46,14525,5527,110797,102239
71.5,0,55297,77,24151,4611,8086,123,634,202,6532,38171,78,3296,156655,2,102862,44727,29288,46881,73056,74029,2,1429,12046,302,28766,1,25058,7437,61632,1061,70540,369,16,13207,51,21813,26065,61995,18323,9639,1629,0,479864,33434,317096,64491,1087,38581,1054,71879,29042,1243,11716,14184,152887,3954,30116,6960,15329,34658,6816,1892,8,0,19330,21518,12200,77,7212,2,1,156,1101,2647,14,776,2296,476,147,0,40082,4,1617,63365,2681,0,47339,945,14213,0,12716,49,0,516,948,156012,12568,134754,77499,31,104402,25294,147814,187026,83919,12627,78673,737019,214898,1188,55861,2582,115173,10750,212886,60815,178364,243733,2,50835,33071,0,182287,20171,106125,295856,1569,34433,51,0,100794,0,35086,268,57520,333477,10261,0,159,24199,8971,138654,109523
72.5,0,66009,118,31035,7720,9787,259,942,303,13033,41321,209,5351,186411,7,135143,59070,46677,66106,96654,92069,10,2698,17579,426,34289,3,35316,9767,75920,1671,118440,773,36,25963,90,44312,33799,87512,24631,19756,2224,0,494132,57603,348605,114386,2632,59204,2577,87542,57942,3333,17114,25487,193144,5852,41806,13538,19540,48793,10472,3284,12,0,24591,32309,18288,176,9077,6,4,187,1973,5289,32,1494,5103,666,282,0,50109,7,2843,86751,4136,0,60262,1754,18644,0,18721,121,0,879,1566,201096,19364,159840,86278,47,127843,25588,173353,228558,130786,17508,77778,740543,317023,2129,64043,3701,162857,16172,232509,67823,199434,305584,3,74301,48155,0,210869,19978,122588,348358,3162,51776,53,0,126531,0,47740,470,79915,371468,14314,0,515,38165,14279,167949,117037
73.5,0,78750,180,39556,12609,11810,523,1383,453,24479,44023,519,8440,219172,24,174971,77446,70812,91664,126221,113274,34,4919,25286,599,40063,6,48267,12897,93031,2597,164168,1535,78,47637,155,85588,42853,119549,32560,37324,3006,0,482993,91670,363098,189296,6128,88814,6007,105074,106417,8110,24398,43703,238790,8531,56512,24261,24708,67050,15728,5540,18,0,30687,47115,26756,386,11341,17,14,232,3430,10133,72,2777,10422,927,525,3,62320,13,4768,114696,6301,0,75185,3141,24277,0,26985,284,0,1473,2568,255575,29052,180011,95662,72,154368,25338,200576,275300,189853,24007,77366,745797,445796,3670,78069,5028,223273,24291,249226,75830,217083,378235,5,104104,69072,0,238306,21172,139599,405869,6291,75331,67,0,155355,0,61237,832,107256,409646,19789,0,1537,57144,22318,197622,124870
74.5,0,93923,274,50081,20070,14213,1010,2004,676,43339,46336,1189,12934,254872,86,223008,100749,102292,125035,162790,137954,104,8656,35876,845,45999,14,63947,17099,113252,3981,193279,2891,171,81818,268,156520,53223,157734,42345,65260,4030,0,452151,135535,363822,292088,13603,130121,13299,124071,179657,17966,33969,71364,289219,12257,74487,40248,31037,89960,23112,9086,27,0,37657,66809,38224,817,14096,49,44,298,5793,18617,152,4986,19670,1284,950,18,77070,22,7645,146514,9476,0,92061,5427,31388,0,38079,640,3,2431,4175,320759,42464,194346,105726,108,183928,24889,229436,327203,258454,32533,77718,756373,598593,6094,100234,6570,296793,36347,262949,85167,231185,460945,8,139817,97342,0,263669,23952,156906,468424,12291,106117,101,0,186813,0,74657,1478,139323,447862,27091,0,4245,81472,34285,226746,133152
75.5,0,112005,420,63061,31112,17071,1863,2866,1006,72440,48355,2521,19259,293415,282,279539,129980,140850,167845,207391,166403,290,14695,50232,1196,52025,30,82134,22723,136784,6017,199153,5172,369,132002,459,269705,64878,200806,54205,106074,5367,0,409016,187292,355461,420628,28575,186074,27875,144072,279029,36373,46228,110878,343565,17357,95876,62196,38778,117897,33253,14498,40,0,45551,92243,53360,1667,17457,133,131,395,9514,32797,313,8646,34512,1778,1671,82,94723,38,11755,181018,14061,0,110793,9047,40299,0,52598,1383,11,3950,6716,397780,60496,203064,116570,161,216384,24552,259982,384134,332341,43546,79070,775313,769203,9767,134062,8362,382658,54015,273859,96203,242054,551953,15,180124,134485,0,286275,28776,174279,536110,23464,144852,178,0,220342,1,87246,2623,175520,486025,36699,0,10849,110959,51803,254635,142047
76.5,0,133554,643,79040,46948,20476,3281,4042,1498,114497,50199,4962,27870,334669,860,344323,166225,185195,221813,260957,198881,733,24075,69440,1700,58089,64,102330,30198,163708,8963,185155,8803,790,200839,780,435780,77770,246665,68341,161052,7111,0,360673,243386,342568,566720,56449,259632,55146,164663,399924,67597,61539,163944,400773,24230,120709,90199,48240,151022,46867,22515,60,0,54442,124178,72837,3271,21566,342,366,536,15208,55409,621,14489,56628,2467,2854,317,115641,64,17382,216642,20578,1,131253,14565,51388,2,71114,2862,37,6318,10661,487362,84044,207240,128322,241,251499,24590,292385,445864,406695,57545,81643,805172,948456,15139,184590,10486,478834,79449,282341,109355,250335,648512,28,222918,181807,0,305749,36438,191525,609082,43559,191794,354,0,255328,4,98582,4619,214933,524084,49157,0,25580,144835,77009,280891,151760
77.5,0,159202,987,98653,68929,24544,5515,5621,2229,171433,52007,9102,39211,378454,2436,416478,210605,233096,288695,324213,235603,1689,38076,94812,2434,64162,134,123801,40029,193941,13154,160072,14277,1664,289403,1313,657428,91853,292654,84916,229593,9384,0,312670,299290,328741,717116,104343,353483,102705,185585,531727,115887,80201,230987,459688,33342,148911,123789,59795,189243,64735,34050,87,0,64432,163227,97303,6167,26600,827,965,742,23685,89792,1192,23477,87431,3431,4733,1055,140156,106,24798,251648,29686,5,153313,22662,65091,5,94117,5667,117,9939,16655,589557,113925,208409,141137,362,288941,25236,326949,512069,477271,75050,85657,848136,1125599,22738,258496,13084,582070,115253,288913,125105,256875,747128,57,265641,240160,0,322037,48193,208492,687572,78274,246625,767,0,291179,12,108626,8023,256432,562004,65059,0,55445,181817,112615,305398,162538
78.5,0,189652,1516,122626,98447,29420,8856,7705,3316,243606,53925,15627,53669,424529,6372,494432,264217,281733,370189,397549,276716,3581,58177,127898,3509,70241,268,145657,52779,227217,19012,132449,22115,3445,396733,2182,923123,107085,336009,104055,308995,12344,0,268633,350461,316449,856486,179862,469736,179761,206821,660443,184282,102412,310816,519160,45228,180320,162204,73893,232205,87660,50178,126,0,75660,209790,127333,11169,32773,1889,2397,1042,35960,139633,2215,36798,127807,4791,7621,3049,168552,174,34242,284375,42192,16,176868,34117,81905,12,121939,10730,337,15366,25536,703475,150774,208230,155199,547,328288,26735,364120,582307,541263,96571,91361,906116,1290076,33153,363820,16383,688180,164344,294155,144009,262623,843955,121,305763,309687,0,335389,65915,225072,771890,135568,308408,1762,0,327385,40,117692,13670,298815,599741,85025,2,110022,220290,161898,328276,174664
79.5,0,225648,2326,151753,136767,35282,13598,10412,4928,329195,56105,25226,71523,472569,15351,575960,328037,328212,467843,480905,322284,7048,85962,170480,5095,76347,518,166977,69026,263069,27052,107718,32796,6983,519797,3576,1204435,123446,374351,125829,394823,16192,0,230466,393258,307193,971183,288612,609636,295485,228652,772839,273414,128241,400667,578144,60474,214719,204764,91057,279313,116409,72098,180,2,88304,264018,163394,19423,40343,4069,5596,1480,53261,208486,3989,55833,177972,6718,11917,7711,201039,281,45907,313457,59050,53,201862,49759,102393,30,154698,19422,888,23322,38318,827090,194947,208276,170723,834,369036,29387,404491,656018,597682,122587,99045,980768,1433228,47007,508933,20724,792482,229689,298660,166718,268551,935287,260,341271,389631,0,346305,92265,241196,862410,225448,375632,4174,0,363564,126,126350,22735,340947,637234,109663,21,199061,258560,228564,349816,188463
