particle_size,sample,filter,dilution_factor,tech_rep,values
892.5,fluor,yes,125,00,0
893.5,fluor,yes,125,00,0
894.5,fluor,yes,125,00,0
895.5,fluor,yes,125,00,0
896.5,fluor,yes,125,00,0
897.5,fluor,yes,125,00,0
898.5,fluor,yes,125,00,0
899.5,fluor,yes,125,00,0
900.5,fluor,yes,125,00,0
901.5,fluor,yes,125,00,0
902.5,fluor,yes,125,00,0
903.5,fluor,yes,125,00,0
904.5,fluor,yes,125,00,0
905.5,fluor,yes,125,00,0
906.5,fluor,yes,125,00,0
907.5,fluor,yes,125,00,0
908.5,fluor,yes,125,00,0
909.5,fluor,yes,125,00,0
910.5,fluor,yes,125,00,0
911.5,fluor,yes,125,00,0
912.5,fluor,yes,125,00,0
913.5,fluor,yes,125,00,0
914.5,fluor,yes,125,00,0
915.5,fluor,yes,125,00,0
916.5,fluor,yes,125,00,0
917.5,fluor,yes,125,00,0
918.5,fluor,yes,125,00,0
919.5,fluor,yes,125,00,0
920.5,fluor,yes,125,00,0
921.5,fluor,yes,125,00,0
922.5,fluor,yes,125,00,0
923.5,fluor,yes,125,00,0
924.5,fluor,yes,125,00,0
925.5,fluor,yes,125,00,0
926.5,fluor,yes,125,00,0
927.5,fluor,yes,125,00,0
928.5,fluor,yes,125,00,0
929.5,fluor,yes,125,00,0
930.5,fluor,yes,125,00,0
931.5,fluor,yes,125,00,0
932.5,fluor,yes,125,00,0
933.5,fluor,yes,125,00,0
934.5,fluor,yes,125,00,0
935.5,fluor,yes,125,00,0
936.5,fluor,yes,125,00,0
937.5,fluor,yes,125,00,0
938.5,fluor,yes,125,00,0
939.5,fluor,yes,125,00,0
940.5,fluor,yes,125,00,0
941.5,fluor,yes,125,00,0
942.5,fluor,yes,125,00,0
943.5,fluor,yes,125,00,0
944.5,fluor,yes,125,00,0
945.5,fluor,yes,125,00,0
946.5,fluor,yes,125,00,0
947.5,fluor,yes,125,00,0
948.5,fluor,yes,125,00,0
949.5,fluor,yes,125,00,0
950.5,fluor,yes,125,00,0
951.5,fluor,yes,125,00,0
952.5,fluor,yes,125,00,0
953.5,fluor,yes,125,00,0
954.5,fluor,yes,125,00,0
955.5,fluor,yes,125,00,0
956.5,fluor,yes,125,00,0
957.5,fluor,yes,125,00,0
958.5,fluor,yes,125,00,0
959.5,fluor,yes,125,00,0
960.5,fluor,yes,125,00,0
961.5,fluor,yes,125,00,0
962.5,fluor,yes,125,00,0
963.5,fluor,yes,125,00,0
964.5,fluor,yes,125,00,0
965.5,fluor,yes,125,00,0
966.5,fluor,yes,125,00,0
967.5,fluor,yes,125,00,0
968.5,fluor,yes,125,00,0
969.5,fluor,yes,125,00,0
970.5,fluor,yes,125,00,0
971.5,fluor,yes,125,00,0
972.5,fluor,yes,125,00,0
973.5,fluor,yes,125,00,0
974.5,fluor,yes,125,00,0
975.5,fluor,yes,125,00,0
976.5,fluor,yes,125,00,0
977.5,fluor,yes,125,00,0
978.5,fluor,yes,125,00,0
979.5,fluor,yes,125,00,0
980.5,fluor,yes,125,00,0
981.5,fluor,yes,125,00,0
982.5,fluor,yes,125,00,0
983.5,fluor,yes,125,00,0
984.5,fluor,yes,125,00,0
985.5,fluor,yes,125,00,0
986.5,fluor,yes,125,00,0
987.5,fluor,yes,125,00,0
988.5,fluor,yes,125,00,0
989.5,fluor,yes,125,00,0
990.5,fluor,yes,125,00,0
991.5,fluor,yes,125,00,0
992.5,fluor,yes,125,00,0
993.5,fluor,yes,125,00,0
994.5,fluor,yes,125,00,0
995.5,fluor,yes,125,00,0
996.5,fluor,yes,125,00,0
997.5,fluor,yes,125,00,0
998.5,fluor,yes,125,00,0
999.5,fluor,yes,125,00,0
0.5,fluor,yes,125,01,0
1.5,fluor,yes,125,01,0
2.5,fluor,yes,125,01,0
3.5,fluor,yes,125,01,0
4.5,fluor,yes,125,01,0
5.5,fluor,yes,125,01,0
6.5,fluor,yes,125,01,0
7.5,fluor,yes,125,01,0
8.5,fluor,yes,125,01,0
9.5,fluor,yes,125,01,0
10.5,fluor,yes,125,01,0
11.5,fluor,yes,125,01,0
12.5,fluor,yes,125,01,0
13.5,fluor,yes,125,01,0
14.5,fluor,yes,125,01,0
15.5,fluor,yes,125,01,0
16.5,fluor,yes,125,01,0
17.5,fluor,yes,125,01,0
18.5,fluor,yes,125,01,0
19.5,fluor,yes,125,01,0
20.5,fluor,yes,125,01,0
21.5,fluor,yes,125,01,0
22.5,fluor,yes,125,01,0
23.5,fluor,yes,125,01,0
24.5,fluor,yes,125,01,0
25.5,fluor,yes,125,01,0
26.5,fluor,yes,125,01,0
27.5,fluor,yes,125,01,0
28.5,fluor,yes,125,01,0
29.5,fluor,yes,125,01,0
30.5,fluor,yes,125,01,0
31.5,fluor,yes,125,01,0
32.5,fluor,yes,125,01,0
33.5,fluor,yes,125,01,0
34.5,fluor,yes,125,01,0
35.5,fluor,yes,125,01,0
36.5,fluor,yes,125,01,0
37.5,fluor,yes,125,01,0
38.5,fluor,yes,125,01,0
39.5,fluor,yes,125,01,0
40.5,fluor,yes,125,01,0
41.5,fluor,yes,125,01,0
42.5,fluor,yes,125,01,0
43.5,fluor,yes,125,01,0
44.5,fluor,yes,125,01,0
45.5,fluor,yes,125,01,0
46.5,fluor,yes,125,01,0
47.5,fluor,yes,125,01,0
48.5,fluor,yes,125,01,0
49.5,fluor,yes,125,01,0
50.5,fluor,yes,125,01,0
51.5,fluor,yes,125,01,0
52.5,fluor,yes,125,01,0
53.5,fluor,yes,125,01,0
54.5,fluor,yes,125,01,0
55.5,fluor,yes,125,01,0
56.5,fluor,yes,125,01,0
57.5,fluor,yes,125,01,0
58.5,fluor,yes,125,01,0
59.5,fluor,yes,125,01,0
60.5,fluor,yes,125,01,0
61.5,fluor,yes,125,01,0
62.5,fluor,yes,125,01,0
63.5,fluor,yes,125,01,0
64.5,fluor,yes,125,01,0
65.5,fluor,yes,125,01,0
66.5,fluor,yes,125,01,0
67.5,fluor,yes,125,01,1
68.5,fluor,yes,125,01,4
69.5,fluor,yes,125,01,12
70.5,fluor,yes,125,01,38
71.5,fluor,yes,125,01,116
72.5,fluor,yes,125,01,338
73.5,fluor,yes,125,01,943
74.5,fluor,yes,125,01,2510
75.5,fluor,yes,125,01,6330
76.5,fluor,yes,125,01,15042
77.5,fluor,yes,125,01,33560
78.5,fluor,yes,125,01,70106
79.5,fluor,yes,125,01,136982
80.5,fluor,yes,125,01,250447
81.5,fluor,yes,125,01,429232
82.5,fluor,yes,125,01,691673
83.5,fluor,yes,125,01,1052157
84.5,fluor,yes,125,01,1518030
85.5,fluor,yes,125,01,2088055
86.5,fluor,yes,125,01,2752843
87.5,fluor,yes,125,01,3496899
88.5,fluor,yes,125,01,4301380
89.5,fluor,yes,125,01,5146635
90.5,fluor,yes,125,01,6013874
91.5,fluor,yes,125,01,6885799
92.5,fluor,yes,125,01,7746369
93.5,fluor,yes,125,01,8580064
94.5,fluor,yes,125,01,9371058
95.5,fluor,yes,125,01,10102652
96.5,fluor,yes,125,01,10757165
97.5,fluor,yes,125,01,11316425
98.5,fluor,yes,125,01,11762814
99.5,fluor,yes,125,01,12080743
100.5,fluor,yes,125,01,12258319
101.5,fluor,yes,125,01,12288911
102.5,fluor,yes,125,01,12172319
103.5,fluor,yes,125,01,11915287
104.5,fluor,yes,125,01,11531247
105.5,fluor,yes,125,01,11039284
106.5,fluor,yes,125,01,10462503
107.5,fluor,yes,125,01,9826033
108.5,fluor,yes,125,01,9155004
109.5,fluor,yes,125,01,8472750
110.5,fluor,yes,125,01,7799448
111.5,fluor,yes,125,01,7151297
112.5,fluor,yes,125,01,6540208
113.5,fluor,yes,125,01,5973942
114.5,fluor,yes,125,01,5456555
115.5,fluor,yes,125,01,4989014
116.5,fluor,yes,125,01,4569879
117.5,fluor,yes,125,01,4195946
118.5,fluor,yes,125,01,3862820
119.5,fluor,yes,125,01,3565378
120.5,fluor,yes,125,01,3298140
121.5,fluor,yes,125,01,3055554
122.5,fluor,yes,125,01,2832226
123.5,fluor,yes,125,01,2623118
124.5,fluor,yes,125,01,2423723
125.5,fluor,yes,125,01,2230254
126.5,fluor,yes,125,01,2039808
127.5,fluor,yes,125,01,1850525
128.5,fluor,yes,125,01,1661697
129.5,fluor,yes,125,01,1473791
130.5,fluor,yes,125,01,1288380
131.5,fluor,yes,125,01,1107935
132.5,fluor,yes,125,01,935510
133.5,fluor,yes,125,01,774339
134.5,fluor,yes,125,01,627403
135.5,fluor,yes,125,01,497044
136.5,fluor,yes,125,01,384682
137.5,fluor,yes,125,01,290694
138.5,fluor,yes,125,01,214443
139.5,fluor,yes,125,01,154452
140.5,fluor,yes,125,01,108671
141.5,fluor,yes,125,01,74757
142.5,fluor,yes,125,01,50346
143.5,fluor,yes,125,01,33247
144.5,fluor,yes,125,01,21572
145.5,fluor,yes,125,01,13784
146.5,fluor,yes,125,01,8697
147.5,fluor,yes,125,01,5434
148.5,fluor,yes,125,01,3373
149.5,fluor,yes,125,01,2088
150.5,fluor,yes,125,01,1293
151.5,fluor,yes,125,01,805
152.5,fluor,yes,125,01,505
153.5,fluor,yes,125,01,321
154.5,fluor,yes,125,01,207
155.5,fluor,yes,125,01,136
156.5,fluor,yes,125,01,92
157.5,fluor,yes,125,01,64
158.5,fluor,yes,125,01,46
159.5,fluor,yes,125,01,34
160.5,fluor,yes,125,01,26
161.5,fluor,yes,125,01,21
162.5,fluor,yes,125,01,17
163.5,fluor,yes,125,01,15
164.5,fluor,yes,125,01,14
165.5,fluor,yes,125,01,13
166.5,fluor,yes,125,01,13
167.5,fluor,yes,125,01,13
168.5,fluor,yes,125,01,14
169.5,fluor,yes,125,01,16
170.5,fluor,yes,125,01,19
171.5,fluor,yes,125,01,23
172.5,fluor,yes,125,01,29
173.5,fluor,yes,125,01,38
174.5,fluor,yes,125,01,50
175.5,fluor,yes,125,01,69
176.5,fluor,yes,125,01,97
177.5,fluor,yes,125,01,138
178.5,fluor,yes,125,01,201
179.5,fluor,yes,125,01,296
180.5,fluor,yes,125,01,440
181.5,fluor,yes,125,01,658
182.5,fluor,yes,125,01,988
183.5,fluor,yes,125,01,1484
184.5,fluor,yes,125,01,2223
185.5,fluor,yes,125,01,3312
186.5,fluor,yes,125,01,4897
187.5,fluor,yes,125,01,7165
188.5,fluor,yes,125,01,10354
189.5,fluor,yes,125,01,14742
190.5,fluor,yes,125,01,20639
191.5,fluor,yes,125,01,28361
192.5,fluor,yes,125,01,38187
193.5,fluor,yes,125,01,50299
194.5,fluor,yes,125,01,64718
195.5,fluor,yes,125,01,81236
196.5,fluor,yes,125,01,99360
197.5,fluor,yes,125,01,118290
198.5,fluor,yes,125,01,136944
199.5,fluor,yes,125,01,154039
200.5,fluor,yes,125,01,168225
201.5,fluor,yes,125,01,178258
202.5,fluor,yes,125,01,183177
203.5,fluor,yes,125,01,182456
204.5,fluor,yes,125,01,176100
205.5,fluor,yes,125,01,164646
206.5,fluor,yes,125,01,149090
207.5,fluor,yes,125,01,130737
208.5,fluor,yes,125,01,111015
209.5,fluor,yes,125,01,91286
210.5,fluor,yes,125,01,72695
211.5,fluor,yes,125,01,56072
212.5,fluor,yes,125,01,41901
213.5,fluor,yes,125,01,30342
214.5,fluor,yes,125,01,21299
215.5,fluor,yes,125,01,14499
216.5,fluor,yes,125,01,9575
217.5,fluor,yes,125,01,6138
218.5,fluor,yes,125,01,3821
219.5,fluor,yes,125,01,2311
220.5,fluor,yes,125,01,1359
221.5,fluor,yes,125,01,778
222.5,fluor,yes,125,01,433
223.5,fluor,yes,125,01,235
224.5,fluor,yes,125,01,125
225.5,fluor,yes,125,01,64
226.5,fluor,yes,125,01,33
227.5,fluor,yes,125,01,16
228.5,fluor,yes,125,01,8
229.5,fluor,yes,125,01,4
230.5,fluor,yes,125,01,2
231.5,fluor,yes,125,01,0
232.5,fluor,yes,125,01,0
233.5,fluor,yes,125,01,0
234.5,fluor,yes,125,01,0
235.5,fluor,yes,125,01,0
236.5,fluor,yes,125,01,0
237.5,fluor,yes,125,01,0
238.5,fluor,yes,125,01,0
239.5,fluor,yes,125,01,0
240.5,fluor,yes,125,01,0
241.5,fluor,yes,125,01,0
242.5,fluor,yes,125,01,0
243.5,fluor,yes,125,01,0
244.5,fluor,yes,125,01,0
245.5,fluor,yes,125,01,0
246.5,fluor,yes,125,01,0
247.5,fluor,yes,125,01,0
248.5,fluor,yes,125,01,0
249.5,fluor,yes,125,01,0
250.5,fluor,yes,125,01,0
251.5,fluor,yes,125,01,0
252.5,fluor,yes,125,01,0
253.5,fluor,yes,125,01,0
254.5,fluor,yes,125,01,0
255.5,fluor,yes,125,01,0
256.5,fluor,yes,125,01,0
257.5,fluor,yes,125,01,0
258.5,fluor,yes,125,01,0
259.5,fluor,yes,125,01,0
260.5,fluor,yes,125,01,0
261.5,fluor,yes,125,01,0
262.5,fluor,yes,125,01,0
263.5,fluor,yes,125,01,0
264.5,fluor,yes,125,01,0
265.5,fluor,yes,125,01,0
266.5,fluor,yes,125,01,0
267.5,fluor,yes,125,01,0
268.5,fluor,yes,125,01,0
269.5,fluor,yes,125,01,0
270.5,fluor,yes,125,01,0
271.5,fluor,yes,125,01,0
272.5,fluor,yes,125,01,0
273.5,fluor,yes,125,01,0
274.5,fluor,yes,125,01,0
275.5,fluor,yes,125,01,0
276.5,fluor,yes,125,01,0
277.5,fluor,yes,125,01,0
278.5,fluor,yes,125,01,0
279.5,fluor,yes,125,01,0
280.5,fluor,yes,125,01,0
281.5,fluor,yes,125,01,0
282.5,fluor,yes,125,01,0
283.5,fluor,yes,125,01,0
284.5,fluor,yes,125,01,0
285.5,fluor,yes,125,01,0
286.5,fluor,yes,125,01,0
287.5,fluor,yes,125,01,0
288.5,fluor,yes,125,01,0
289.5,fluor,yes,125,01,0
290.5,fluor,yes,125,01,0
291.5,fluor,yes,125,01,0
292.5,fluor,yes,125,01,0
293.5,fluor,yes,125,01,0
294.5,fluor,yes,125,01,0
295.5,fluor,yes,125,01,0
296.5,fluor,yes,125,01,0
297.5,fluor,yes,125,01,0
298.5,fluor,yes,125,01,0
299.5,fluor,yes,125,01,0
300.5,fluor,yes,125,01,0
301.5,fluor,yes,125,01,0
302.5,fluor,yes,125,01,0
303.5,fluor,yes,125,01,0
304.5,fluor,yes,125,01,0
305.5,fluor,yes,125,01,0
306.5,fluor,yes,125,01,0
307.5,fluor,yes,125,01,0
308.5,fluor,yes,125,01,0
309.5,fluor,yes,125,01,0
310.5,fluor,yes,125,01,0
311.5,fluor,yes,125,01,0
312.5,fluor,yes,125,01,0
313.5,fluor,yes,125,01,0
314.5,fluor,yes,125,01,0
315.5,fluor,yes,125,01,0
316.5,fluor,yes,125,01,0
317.5,fluor,yes,125,01,0
318.5,fluor,yes,125,01,0
319.5,fluor,yes,125,01,0
320.5,fluor,yes,125,01,0
321.5,fluor,yes,125,01,0
322.5,fluor,yes,125,01,0
323.5,fluor,yes,125,01,0
324.5,fluor,yes,125,01,0
325.5,fluor,yes,125,01,0
326.5,fluor,yes,125,01,0
327.5,fluor,yes,125,01,0
328.5,fluor,yes,125,01,0
329.5,fluor,yes,125,01,0
330.5,fluor,yes,125,01,0
331.5,fluor,yes,125,01,0
332.5,fluor,yes,125,01,0
333.5,fluor,yes,125,01,0
334.5,fluor,yes,125,01,0
335.5,fluor,yes,125,01,0
336.5,fluor,yes,125,01,0
337.5,fluor,yes,125,01,0
338.5,fluor,yes,125,01,0
339.5,fluor,yes,125,01,0
340.5,fluor,yes,125,01,0
341.5,fluor,yes,125,01,0
342.5,fluor,yes,125,01,0
343.5,fluor,yes,125,01,0
344.5,fluor,yes,125,01,0
345.5,fluor,yes,125,01,0
346.5,fluor,yes,125,01,0
347.5,fluor,yes,125,01,0
348.5,fluor,yes,125,01,0
349.5,fluor,yes,125,01,0
350.5,fluor,yes,125,01,0
351.5,fluor,yes,125,01,0
352.5,fluor,yes,125,01,0
353.5,fluor,yes,125,01,0
354.5,fluor,yes,125,01,0
355.5,fluor,yes,125,01,0
356.5,fluor,yes,125,01,0
357.5,fluor,yes,125,01,0
358.5,fluor,yes,125,01,0
359.5,fluor,yes,125,01,0
360.5,fluor,yes,125,01,0
361.5,fluor,yes,125,01,0
362.5,fluor,yes,125,01,0
363.5,fluor,yes,125,01,0
364.5,fluor,yes,125,01,0
365.5,fluor,yes,125,01,0
366.5,fluor,yes,125,01,0
367.5,fluor,yes,125,01,0
368.5,fluor,yes,125,01,0
369.5,fluor,yes,125,01,0
370.5,fluor,yes,125,01,0
371.5,fluor,yes,125,01,0
372.5,fluor,yes,125,01,0
373.5,fluor,yes,125,01,0
374.5,fluor,yes,125,01,0
375.5,fluor,yes,125,01,0
376.5,fluor,yes,125,01,0
377.5,fluor,yes,125,01,0
378.5,fluor,yes,125,01,0
379.5,fluor,yes,125,01,0
380.5,fluor,yes,125,01,0
381.5,fluor,yes,125,01,0
382.5,fluor,yes,125,01,0
383.5,fluor,yes,125,01,0
384.5,fluor,yes,125,01,0
385.5,fluor,yes,125,01,0
386.5,fluor,yes,125,01,0
387.5,fluor,yes,125,01,0
388.5,fluor,yes,125,01,0
389.5,fluor,yes,125,01,0
390.5,fluor,yes,125,01,0
391.5,fluor,yes,125,01,0
392.5,fluor,yes,125,01,0
393.5,fluor,yes,125,01,0
394.5,fluor,yes,125,01,0
395.5,fluor,yes,125,01,0
396.5,fluor,yes,125,01,0
397.5,fluor,yes,125,01,0
398.5,fluor,yes,125,01,0
399.5,fluor,yes,125,01,0
400.5,fluor,yes,125,01,0
401.5,fluor,yes,125,01,0
402.5,fluor,yes,125,01,0
403.5,fluor,yes,125,01,0
404.5,fluor,yes,125,01,0
405.5,fluor,yes,125,01,0
406.5,fluor,yes,125,01,0
407.5,fluor,yes,125,01,0
408.5,fluor,yes,125,01,0
409.5,fluor,yes,125,01,0
410.5,fluor,yes,125,01,0
411.5,fluor,yes,125,01,0
412.5,fluor,yes,125,01,0
413.5,fluor,yes,125,01,0
414.5,fluor,yes,125,01,0
415.5,fluor,yes,125,01,0
416.5,fluor,yes,125,01,0
417.5,fluor,yes,125,01,0
418.5,fluor,yes,125,01,0
419.5,fluor,yes,125,01,0
420.5,fluor,yes,125,01,0
421.5,fluor,yes,125,01,0
422.5,fluor,yes,125,01,0
423.5,fluor,yes,125,01,0
424.5,fluor,yes,125,01,0
425.5,fluor,yes,125,01,0
426.5,fluor,yes,125,01,0
427.5,fluor,yes,125,01,0
428.5,fluor,yes,125,01,0
429.5,fluor,yes,125,01,0
430.5,fluor,yes,125,01,0
431.5,fluor,yes,125,01,0
432.5,fluor,yes,125,01,0
433.5,fluor,yes,125,01,0
434.5,fluor,yes,125,01,0
435.5,fluor,yes,125,01,0
436.5,fluor,yes,125,01,0
437.5,fluor,yes,125,01,0
438.5,fluor,yes,125,01,0
439.5,fluor,yes,125,01,0
440.5,fluor,yes,125,01,0
441.5,fluor,yes,125,01,0
442.5,fluor,yes,125,01,0
443.5,fluor,yes,125,01,0
444.5,fluor,yes,125,01,0
445.5,fluor,yes,125,01,0
446.5,fluor,yes,125,01,0
447.5,fluor,yes,125,01,0
448.5,fluor,yes,125,01,0
449.5,fluor,yes,125,01,0
450.5,fluor,yes,125,01,0
451.5,fluor,yes,125,01,0
452.5,fluor,yes,125,01,0
453.5,fluor,yes,125,01,0
454.5,fluor,yes,125,01,0
455.5,fluor,yes,125,01,0
456.5,fluor,yes,125,01,0
457.5,fluor,yes,125,01,0
458.5,fluor,yes,125,01,0
459.5,fluor,yes,125,01,0
460.5,fluor,yes,125,01,0
461.5,fluor,yes,125,01,0
462.5,fluor,yes,125,01,0
463.5,fluor,yes,125,01,0
464.5,fluor,yes,125,01,0
465.5,fluor,yes,125,01,0
466.5,fluor,yes,125,01,0
467.5,fluor,yes,125,01,0
468.5,fluor,yes,125,01,0
469.5,fluor,yes,125,01,0
470.5,fluor,yes,125,01,0
471.5,fluor,yes,125,01,0
472.5,fluor,yes,125,01,0
473.5,fluor,yes,125,01,0
474.5,fluor,yes,125,01,0
475.5,fluor,yes,125,01,0
476.5,fluor,yes,125,01,0
477.5,fluor,yes,125,01,0
478.5,fluor,yes,125,01,0
479.5,fluor,yes,125,01,0
480.5,fluor,yes,125,01,0
481.5,fluor,yes,125,01,0
482.5,fluor,yes,125,01,0
483.5,fluor,yes,125,01,0
484.5,fluor,yes,125,01,0
485.5,fluor,yes,125,01,0
486.5,fluor,yes,125,01,0
487.5,fluor,yes,125,01,0
488.5,fluor,yes,125,01,0
489.5,fluor,yes,125,01,0
490.5,fluor,yes,125,01,0
491.5,fluor,yes,125,01,0
492.5,fluor,yes,125,01,0
493.5,fluor,yes,125,01,0
494.5,fluor,yes,125,01,0
495.5,fluor,yes,125,01,0
496.5,fluor,yes,125,01,0
497.5,fluor,yes,125,01,0
498.5,fluor,yes,125,01,0
499.5,fluor,yes,125,01,0
500.5,fluor,yes,125,01,0
501.5,fluor,yes,125,01,0
502.5,fluor,yes,125,01,0
503.5,fluor,yes,125,01,0
504.5,fluor,yes,125,01,0
505.5,fluor,yes,125,01,0
506.5,fluor,yes,125,01,0
507.5,fluor,yes,125,01,0
508.5,fluor,yes,125,01,0
509.5,fluor,yes,125,01,0
510.5,fluor,yes,125,01,0
511.5,fluor,yes,125,01,0
512.5,fluor,yes,125,01,0
513.5,fluor,yes,125,01,0
514.5,fluor,yes,125,01,0
515.5,fluor,yes,125,01,0
516.5,fluor,yes,125,01,0
517.5,fluor,yes,125,01,0
518.5,fluor,yes,125,01,0
519.5,fluor,yes,125,01,0
520.5,fluor,yes,125,01,0
521.5,fluor,yes,125,01,0
522.5,fluor,yes,125,01,0
523.5,fluor,yes,125,01,0
524.5,fluor,yes,125,01,0
525.5,fluor,yes,125,01,0
526.5,fluor,yes,125,01,0
527.5,fluor,yes,125,01,0
528.5,fluor,yes,125,01,0
529.5,fluor,yes,125,01,0
530.5,fluor,yes,125,01,0
531.5,fluor,yes,125,01,0
532.5,fluor,yes,125,01,0
533.5,fluor,yes,125,01,0
534.5,fluor,yes,125,01,0
535.5,fluor,yes,125,01,0
536.5,fluor,yes,125,01,0
537.5,fluor,yes,125,01,0
538.5,fluor,yes,125,01,0
539.5,fluor,yes,125,01,0
540.5,fluor,yes,125,01,0
541.5,fluor,yes,125,01,0
542.5,fluor,yes,125,01,0
543.5,fluor,yes,125,01,0
544.5,fluor,yes,125,01,0
545.5,fluor,yes,125,01,0
546.5,fluor,yes,125,01,0
547.5,fluor,yes,125,01,0
548.5,fluor,yes,125,01,0
549.5,fluor,yes,125,01,0
550.5,fluor,yes,125,01,0
551.5,fluor,yes,125,01,0
552.5,fluor,yes,125,01,0
553.5,fluor,yes,125,01,0
554.5,fluor,yes,125,01,0
555.5,fluor,yes,125,01,0
556.5,fluor,yes,125,01,0
557.5,fluor,yes,125,01,0
558.5,fluor,yes,125,01,0
559.5,fluor,yes,125,01,0
560.5,fluor,yes,125,01,0
561.5,fluor,yes,125,01,0
562.5,fluor,yes,125,01,0
563.5,fluor,yes,125,01,0
564.5,fluor,yes,125,01,0
565.5,fluor,yes,125,01,0
566.5,fluor,yes,125,01,0
567.5,fluor,yes,125,01,0
568.5,fluor,yes,125,01,0
569.5,fluor,yes,125,01,0
570.5,fluor,yes,125,01,0
571.5,fluor,yes,125,01,0
572.5,fluor,yes,125,01,0
573.5,fluor,yes,125,01,0
574.5,fluor,yes,125,01,0
575.5,fluor,yes,125,01,0
576.5,fluor,yes,125,01,0
577.5,fluor,yes,125,01,0
578.5,fluor,yes,125,01,0
579.5,fluor,yes,125,01,0
580.5,fluor,yes,125,01,0
581.5,fluor,yes,125,01,0
582.5,fluor,yes,125,01,0
583.5,fluor,yes,125,01,0
584.5,fluor,yes,125,01,0
585.5,fluor,yes,125,01,0
586.5,fluor,yes,125,01,0
587.5,fluor,yes,125,01,0
588.5,fluor,yes,125,01,0
589.5,fluor,yes,125,01,0
590.5,fluor,yes,125,01,0
591.5,fluor,yes,125,01,0
592.5,fluor,yes,125,01,0
593.5,fluor,yes,125,01,0
594.5,fluor,yes,125,01,0
595.5,fluor,yes,125,01,0
596.5,fluor,yes,125,01,0
597.5,fluor,yes,125,01,0
598.5,fluor,yes,125,01,0
599.5,fluor,yes,125,01,0
600.5,fluor,yes,125,01,0
601.5,fluor,yes,125,01,0
602.5,fluor,yes,125,01,0
603.5,fluor,yes,125,01,0
604.5,fluor,yes,125,01,0
605.5,fluor,yes,125,01,0
606.5,fluor,yes,125,01,0
607.5,fluor,yes,125,01,0
608.5,fluor,yes,125,01,0
609.5,fluor,yes,125,01,0
610.5,fluor,yes,125,01,0
611.5,fluor,yes,125,01,0
612.5,fluor,yes,125,01,0
613.5,fluor,yes,125,01,0
614.5,fluor,yes,125,01,0
615.5,fluor,yes,125,01,0
616.5,fluor,yes,125,01,0
617.5,fluor,yes,125,01,0
618.5,fluor,yes,125,01,0
619.5,fluor,yes,125,01,0
620.5,fluor,yes,125,01,0
621.5,fluor,yes,125,01,0
622.5,fluor,yes,125,01,0
623.5,fluor,yes,125,01,0
624.5,fluor,yes,125,01,0
625.5,fluor,yes,125,01,0
626.5,fluor,yes,125,01,0
627.5,fluor,yes,125,01,0
628.5,fluor,yes,125,01,0
629.5,fluor,yes,125,01,0
630.5,fluor,yes,125,01,0
631.5,fluor,yes,125,01,0
632.5,fluor,yes,125,01,0
633.5,fluor,yes,125,01,0
634.5,fluor,yes,125,01,0
635.5,fluor,yes,125,01,0
636.5,fluor,yes,125,01,0
637.5,fluor,yes,125,01,0
638.5,fluor,yes,125,01,0
639.5,fluor,yes,125,01,0
640.5,fluor,yes,125,01,0
641.5,fluor,yes,125,01,0
642.5,fluor,yes,125,01,0
643.5,fluor,yes,125,01,0
644.5,fluor,yes,125,01,0
645.5,fluor,yes,125,01,0
646.5,fluor,yes,125,01,0
647.5,fluor,yes,125,01,0
648.5,fluor,yes,125,01,0
649.5,fluor,yes,125,01,0
650.5,fluor,yes,125,01,0
651.5,fluor,yes,125,01,0
652.5,fluor,yes,125,01,0
653.5,fluor,yes,125,01,0
654.5,fluor,yes,125,01,0
655.5,fluor,yes,125,01,0
656.5,fluor,yes,125,01,0
657.5,fluor,yes,125,01,0
658.5,fluor,yes,125,01,0
659.5,fluor,yes,125,01,0
660.5,fluor,yes,125,01,0
661.5,fluor,yes,125,01,0
662.5,fluor,yes,125,01,0
663.5,fluor,yes,125,01,0
664.5,fluor,yes,125,01,0
665.5,fluor,yes,125,01,0
666.5,fluor,yes,125,01,0
667.5,fluor,yes,125,01,0
668.5,fluor,yes,125,01,0
669.5,fluor,yes,125,01,0
670.5,fluor,yes,125,01,0
671.5,fluor,yes,125,01,0
672.5,fluor,yes,125,01,0
673.5,fluor,yes,125,01,0
674.5,fluor,yes,125,01,0
675.5,fluor,yes,125,01,0
676.5,fluor,yes,125,01,0
677.5,fluor,yes,125,01,0
678.5,fluor,yes,125,01,0
679.5,fluor,yes,125,01,0
680.5,fluor,yes,125,01,0
681.5,fluor,yes,125,01,0
682.5,fluor,yes,125,01,0
683.5,fluor,yes,125,01,0
684.5,fluor,yes,125,01,0
685.5,fluor,yes,125,01,0
686.5,fluor,yes,125,01,0
687.5,fluor,yes,125,01,0
688.5,fluor,yes,125,01,0
689.5,fluor,yes,125,01,0
690.5,fluor,yes,125,01,0
691.5,fluor,yes,125,01,0
692.5,fluor,yes,125,01,0
693.5,fluor,yes,125,01,0
694.5,fluor,yes,125,01,0
695.5,fluor,yes,125,01,0
696.5,fluor,yes,125,01,0
697.5,fluor,yes,125,01,0
698.5,fluor,yes,125,01,0
699.5,fluor,yes,125,01,0
700.5,fluor,yes,125,01,0
701.5,fluor,yes,125,01,0
702.5,fluor,yes,125,01,0
703.5,fluor,yes,125,01,0
